"X","goal","keyword","pattern","weight","color"
1477,6,"seawater","\b(\d*)seawater(\d*)\b",0.74,"#26BDE2"
1478,6,"wells","\b(\d*)wells(\d*)\b",0.74,"#26BDE2"
1479,6,"estuary","\b(\d*)estuary(\d*)\b",0.74,"#26BDE2"
1480,6,"waterline","\b(\d*)waterline(\d*)\b",0.74,"#26BDE2"
1481,6,"tailings","\b(\d*)tailings(\d*)\b",0.74,"#26BDE2"
1482,6,"leaching","\b(\d*)leaching(\d*)\b",0.74,"#26BDE2"
1483,6,"compost","\b(\d*)compost(\d*)\b",0.74,"#26BDE2"
1484,6,"composting","\b(\d*)composting(\d*)\b",0.74,"#26BDE2"
1485,6,"municipal","\b(\d*)municipal(\d*)\b",0.74,"#26BDE2"
1486,6,"hazardous substances","\b(\d*)hazardous substances(\d*)\b",0.74,"#26BDE2"
1487,6,"carcinogens","\b(\d*)carcinogens(\d*)\b",0.74,"#26BDE2"
1488,6,"vocs","\b(\d*)vocs(\d*)\b",0.74,"#26BDE2"
1489,6,"mercury","\b(\d*)mercury(\d*)\b",0.74,"#26BDE2"
1490,6,"radioactive material","\b(\d*)radioactive material(\d*)\b",0.74,"#26BDE2"
1491,6,"radioactive","\b(\d*)radioactive(\d*)\b",0.74,"#26BDE2"
1492,6,"public works director","\b(\d*)public works director(\d*)\b",0.67,"#26BDE2"
1493,6,"electricity","\b(\d*)electricity(\d*)\b",0.67,"#26BDE2"
1494,6,"garbage disposal","\b(\d*)garbage disposal(\d*)\b",0.67,"#26BDE2"
1495,6,"wasa","\b(\d*)wasa(\d*)\b",0.67,"#26BDE2"
1496,6,"soils","\b(\d*)soils(\d*)\b",0.67,"#26BDE2"
1497,6,"gutters","\b(\d*)gutters(\d*)\b",0.67,"#26BDE2"
1498,6,"subdivision","\b(\d*)subdivision(\d*)\b",0.67,"#26BDE2"
1499,6,"brine","\b(\d*)brine(\d*)\b",0.67,"#26BDE2"
1500,6,"radioactivity","\b(\d*)radioactivity(\d*)\b",0.67,"#26BDE2"
1501,6,"toxicity","\b(\d*)toxicity(\d*)\b",0.67,"#26BDE2"
1502,6,"hazardous materials","\b(\d*)hazardous materials(\d*)\b",0.67,"#26BDE2"
1503,6,"coal ash","\b(\d*)coal ash(\d*)\b",0.67,"#26BDE2"
1504,6,"drinking","\b(\d*)drinking(\d*)\b",0.61,"#26BDE2"
1505,6,"utilities","\b(\d*)utilities(\d*)\b",0.6,"#26BDE2"
1506,6,"utility","\b(\d*)utility(\d*)\b",0.6,"#26BDE2"
1507,6,"clean water","\b(\d*)clean water(\d*)\b",0.6,"#26BDE2"
1508,6,"waste management","\b(\d*)waste management(\d*)\b",0.6,"#26BDE2"
1509,6,"lagoon","\b(\d*)lagoon(\d*)\b",0.6,"#26BDE2"
1510,6,"canal","\b(\d*)canal(\d*)\b",0.6,"#26BDE2"
1511,6,"freshwater","\b(\d*)freshwater(\d*)\b",0.6,"#26BDE2"
1512,6,"river basin","\b(\d*)river basin(\d*)\b",0.6,"#26BDE2"
1513,6,"basin","\b(\d*)basin(\d*)\b",0.6,"#26BDE2"
1514,6,"culvert","\b(\d*)culvert(\d*)\b",0.6,"#26BDE2"
1515,6,"flood plain","\b(\d*)flood plain(\d*)\b",0.6,"#26BDE2"
1516,6,"impurities","\b(\d*)impurities(\d*)\b",0.6,"#26BDE2"
1517,6,"vapors","\b(\d*)vapors(\d*)\b",0.6,"#26BDE2"
1518,6,"residues","\b(\d*)residues(\d*)\b",0.6,"#26BDE2"
1519,6,"carcinogen","\b(\d*)carcinogen(\d*)\b",0.6,"#26BDE2"
1520,6,"toxic fumes","\b(\d*)toxic fumes(\d*)\b",0.6,"#26BDE2"
1521,6,"radioactive waste","\b(\d*)radioactive waste(\d*)\b",0.6,"#26BDE2"
1522,6,"chemical","\b(\d*)chemical(\d*)\b",0.6,"#26BDE2"
1523,6,"curbside recycling","\b(\d*)curbside recycling(\d*)\b",0.54,"#26BDE2"
1524,6,"incinerator","\b(\d*)incinerator(\d*)\b",0.54,"#26BDE2"
1525,6,"salinity","\b(\d*)salinity(\d*)\b",0.54,"#26BDE2"
1526,6,"estuaries","\b(\d*)estuaries(\d*)\b",0.54,"#26BDE2"
1527,6,"solids","\b(\d*)solids(\d*)\b",0.54,"#26BDE2"
1528,6,"biogas","\b(\d*)biogas(\d*)\b",0.54,"#26BDE2"
1529,6,"recycling","\b(\d*)recycling(\d*)\b",0.54,"#26BDE2"
1530,6,"incinerators","\b(\d*)incinerators(\d*)\b",0.54,"#26BDE2"
1531,6,"e. coli bacteria","\b(\d*)e. coli bacteria(\d*)\b",0.54,"#26BDE2"
1532,6,"sediments","\b(\d*)sediments(\d*)\b",0.54,"#26BDE2"
1533,6,"radioactive materials","\b(\d*)radioactive materials(\d*)\b",0.54,"#26BDE2"
1534,6,"tce","\b(\d*)tce(\d*)\b",0.54,"#26BDE2"
1535,6,"asbestos","\b(\d*)asbestos(\d*)\b",0.54,"#26BDE2"
1536,6,"phthalates","\b(\d*)phthalates(\d*)\b",0.54,"#26BDE2"
1537,6,"bottled water","\b(\d*)bottled water(\d*)\b",0.48,"#26BDE2"
1538,6,"public utilities","\b(\d*)public utilities(\d*)\b",0.47,"#26BDE2"
1539,6,"public utility","\b(\d*)public utility(\d*)\b",0.47,"#26BDE2"
1540,6,"allied waste","\b(\d*)allied waste(\d*)\b",0.47,"#26BDE2"
1541,6,"disposal","\b(\d*)disposal(\d*)\b",0.47,"#26BDE2"
1542,6,"environmental protection","\b(\d*)environmental protection(\d*)\b",0.47,"#26BDE2"
1543,6,"veolia","\b(\d*)veolia(\d*)\b",0.47,"#26BDE2"
1544,6,"environmental","\b(\d*)environmental(\d*)\b",0.47,"#26BDE2"
1545,6,"dep","\b(\d*)dep(\d*)\b",0.47,"#26BDE2"
1546,6,"cooling towers","\b(\d*)cooling towers(\d*)\b",0.47,"#26BDE2"
1547,6,"soil","\b(\d*)soil(\d*)\b",0.47,"#26BDE2"
1548,6,"rivers","\b(\d*)rivers(\d*)\b",0.47,"#26BDE2"
1549,6,"lakes","\b(\d*)lakes(\d*)\b",0.47,"#26BDE2"
1550,6,"radiation","\b(\d*)radiation(\d*)\b",0.47,"#26BDE2"
1551,6,"catchment","\b(\d*)catchment(\d*)\b",0.47,"#26BDE2"
1552,6,"irrigate","\b(\d*)irrigate(\d*)\b",0.47,"#26BDE2"
1553,6,"lake","\b(\d*)lake(\d*)\b",0.47,"#26BDE2"
1554,6,"retaining walls","\b(\d*)retaining walls(\d*)\b",0.47,"#26BDE2"
1555,6,"sinkholes","\b(\d*)sinkholes(\d*)\b",0.47,"#26BDE2"
1556,6,"clean water act","\b(\d*)clean water act(\d*)\b",0.47,"#26BDE2"
1557,6,"tributary","\b(\d*)tributary(\d*)\b",0.47,"#26BDE2"
1558,6,"selenium","\b(\d*)selenium(\d*)\b",0.47,"#26BDE2"
1559,6,"zoning","\b(\d*)zoning(\d*)\b",0.47,"#26BDE2"
1560,6,"substances","\b(\d*)substances(\d*)\b",0.47,"#26BDE2"
1561,6,"e. coli","\b(\d*)e. coli(\d*)\b",0.47,"#26BDE2"
1562,6,"hazardous material","\b(\d*)hazardous material(\d*)\b",0.47,"#26BDE2"
1563,6,"creek","\b(\d*)creek(\d*)\b",0.47,"#26BDE2"
1564,6,"topsoil","\b(\d*)topsoil(\d*)\b",0.47,"#26BDE2"
1565,6,"gravel pit","\b(\d*)gravel pit(\d*)\b",0.47,"#26BDE2"
1566,6,"carbon monoxide","\b(\d*)carbon monoxide(\d*)\b",0.47,"#26BDE2"
1567,6,"carcinogenic","\b(\d*)carcinogenic(\d*)\b",0.47,"#26BDE2"
1568,6,"cadmium","\b(\d*)cadmium(\d*)\b",0.47,"#26BDE2"
1569,6,"canals","\b(\d*)canals(\d*)\b",0.47,"#26BDE2"
1570,6,"water management","\b(\d*)water management(\d*)\b",0.44,"#26BDE2"
1571,6,"riparian","\b(\d*)riparian(\d*)\b",0.41,"#26BDE2"
1572,6,"gallons","\b(\d*)gallons(\d*)\b",0.4,"#26BDE2"
1573,6,"code enforcement","\b(\d*)code enforcement(\d*)\b",0.4,"#26BDE2"
1574,6,"flooding","\b(\d*)flooding(\d*)\b",0.4,"#26BDE2"
1575,6,"irrigators","\b(\d*)irrigators(\d*)\b",0.4,"#26BDE2"
1576,6,"roads","\b(\d*)roads(\d*)\b",0.4,"#26BDE2"
1577,6,"basins","\b(\d*)basins(\d*)\b",0.4,"#26BDE2"
1578,6,"tributaries","\b(\d*)tributaries(\d*)\b",0.4,"#26BDE2"
1579,6,"manholes","\b(\d*)manholes(\d*)\b",0.4,"#26BDE2"
1580,6,"garbage pickup","\b(\d*)garbage pickup(\d*)\b",0.4,"#26BDE2"
1581,6,"gasification","\b(\d*)gasification(\d*)\b",0.4,"#26BDE2"
1582,6,"mains","\b(\d*)mains(\d*)\b",0.4,"#26BDE2"
1583,6,"pathogens","\b(\d*)pathogens(\d*)\b",0.4,"#26BDE2"
1584,6,"organic compounds","\b(\d*)organic compounds(\d*)\b",0.4,"#26BDE2"
1585,6,"radon","\b(\d*)radon(\d*)\b",0.4,"#26BDE2"
1586,6,"contaminating","\b(\d*)contaminating(\d*)\b",0.4,"#26BDE2"
1587,6,"potentially harmful","\b(\d*)potentially harmful(\d*)\b",0.4,"#26BDE2"
1588,6,"gases","\b(\d*)gases(\d*)\b",0.4,"#26BDE2"
1589,6,"particulate matter","\b(\d*)particulate matter(\d*)\b",0.4,"#26BDE2"
1590,6,"superfund site","\b(\d*)superfund site(\d*)\b",0.4,"#26BDE2"
1591,6,"creeks","\b(\d*)creeks(\d*)\b",0.4,"#26BDE2"
1592,6,"retention pond","\b(\d*)retention pond(\d*)\b",0.4,"#26BDE2"
1593,6,"salts","\b(\d*)salts(\d*)\b",0.4,"#26BDE2"
1594,6,"formaldehyde","\b(\d*)formaldehyde(\d*)\b",0.4,"#26BDE2"
1595,6,"air pollution","\b(\d*)air pollution(\d*)\b",0.4,"#26BDE2"
1596,6,"restoration","\b(\d*)restoration(\d*)\b",0.39,"#26BDE2"
1597,6,"hygiene","\b(\d*)hygiene(\d*)\b",0.38,"#26BDE2"
1598,6,"waste water","\b(\d*)waste water(\d*)\b",0.34,"#26BDE2"
1599,6,"dpw","\b(\d*)dpw(\d*)\b",0.34,"#26BDE2"
1600,6,"environmental quality","\b(\d*)environmental quality(\d*)\b",0.34,"#26BDE2"
1601,6,"fertilizer","\b(\d*)fertilizer(\d*)\b",0.34,"#26BDE2"
1602,6,"overflows","\b(\d*)overflows(\d*)\b",0.34,"#26BDE2"
1603,6,"debris","\b(\d*)debris(\d*)\b",0.34,"#26BDE2"
1604,6,"gas","\b(\d*)gas(\d*)\b",0.34,"#26BDE2"
1605,6,"conservation","\b(\d*)conservation(\d*)\b",0.34,"#26BDE2"
1606,6,"thames water","\b(\d*)thames water(\d*)\b",0.34,"#26BDE2"
1607,6,"hydro","\b(\d*)hydro(\d*)\b",0.34,"#26BDE2"
1608,6,"hydrant","\b(\d*)hydrant(\d*)\b",0.34,"#26BDE2"
1609,6,"headwaters","\b(\d*)headwaters(\d*)\b",0.34,"#26BDE2"
1610,6,"irrigated","\b(\d*)irrigated(\d*)\b",0.34,"#26BDE2"
1611,6,"highways","\b(\d*)highways(\d*)\b",0.34,"#26BDE2"
1612,6,"soil erosion","\b(\d*)soil erosion(\d*)\b",0.34,"#26BDE2"
1613,6,"subsidence","\b(\d*)subsidence(\d*)\b",0.34,"#26BDE2"
1614,6,"slurry","\b(\d*)slurry(\d*)\b",0.34,"#26BDE2"
1615,6,"wastes","\b(\d*)wastes(\d*)\b",0.34,"#26BDE2"
1616,6,"ratepayers","\b(\d*)ratepayers(\d*)\b",0.34,"#26BDE2"
1617,6,"water purification","\b(\d*)water purification(\d*)\b",0.34,"#26BDE2"
1618,6,"purification","\b(\d*)purification(\d*)\b",0.34,"#26BDE2"
1619,6,"hydropower","\b(\d*)hydropower(\d*)\b",0.34,"#26BDE2"
1620,6,"selectmen","\b(\d*)selectmen(\d*)\b",0.34,"#26BDE2"
1621,6,"greenway","\b(\d*)greenway(\d*)\b",0.34,"#26BDE2"
1622,6,"drip irrigation","\b(\d*)drip irrigation(\d*)\b",0.34,"#26BDE2"
1623,6,"faucets","\b(\d*)faucets(\d*)\b",0.34,"#26BDE2"
1624,6,"harmful bacteria","\b(\d*)harmful bacteria(\d*)\b",0.34,"#26BDE2"
1625,6,"allergens","\b(\d*)allergens(\d*)\b",0.34,"#26BDE2"
1626,6,"contaminate","\b(\d*)contaminate(\d*)\b",0.34,"#26BDE2"
1627,6,"bacterial","\b(\d*)bacterial(\d*)\b",0.34,"#26BDE2"
1628,6,"byproducts","\b(\d*)byproducts(\d*)\b",0.34,"#26BDE2"
1629,6,"chemical compounds","\b(\d*)chemical compounds(\d*)\b",0.34,"#26BDE2"
1630,6,"salmonella","\b(\d*)salmonella(\d*)\b",0.34,"#26BDE2"
1631,6,"algae","\b(\d*)algae(\d*)\b",0.34,"#26BDE2"
1632,6,"melamine","\b(\d*)melamine(\d*)\b",0.34,"#26BDE2"
1633,6,"ppb","\b(\d*)ppb(\d*)\b",0.34,"#26BDE2"
1634,6,"snowmelt","\b(\d*)snowmelt(\d*)\b",0.34,"#26BDE2"
1635,6,"cyanide","\b(\d*)cyanide(\d*)\b",0.34,"#26BDE2"
1636,6,"iodine","\b(\d*)iodine(\d*)\b",0.34,"#26BDE2"
1637,6,"carbon dioxide","\b(\d*)carbon dioxide(\d*)\b",0.34,"#26BDE2"
1638,6,"cesium","\b(\d*)cesium(\d*)\b",0.34,"#26BDE2"
1639,6,"radioactive iodine","\b(\d*)radioactive iodine(\d*)\b",0.34,"#26BDE2"
1640,6,"fishery","\b(\d*)fishery(\d*)\b",0.34,"#26BDE2"
1641,6,"cubic yards","\b(\d*)cubic yards(\d*)\b",0.34,"#26BDE2"
1642,6,"incineration","\b(\d*)incineration(\d*)\b",0.34,"#26BDE2"
1643,6,"subdivisions","\b(\d*)subdivisions(\d*)\b",0.34,"#26BDE2"
1644,6,"driveways","\b(\d*)driveways(\d*)\b",0.34,"#26BDE2"
1645,6,"sprinkler system","\b(\d*)sprinkler system(\d*)\b",0.34,"#26BDE2"
1646,6,"fumes","\b(\d*)fumes(\d*)\b",0.34,"#26BDE2"
1647,6,"gasses","\b(\d*)gasses(\d*)\b",0.34,"#26BDE2"
1648,6,"piping","\b(\d*)piping(\d*)\b",0.34,"#26BDE2"
1649,6,"bpa","\b(\d*)bpa(\d*)\b",0.34,"#26BDE2"
1650,6,"bisphenol","\b(\d*)bisphenol(\d*)\b",0.34,"#26BDE2"
1651,6,"plumbing","\b(\d*)plumbing(\d*)\b",0.34,"#26BDE2"
1652,7,"renewable energy","\b(\d*)renewable energy(\d*)\b",22.82,"#FCC30B"
1653,7,"biofuel","\b(\d*)biofuel(\d*)\b",15.73,"#FCC30B"
1654,7,"biodiesel","\b(\d*)biodiesel(\d*)\b",15.47,"#FCC30B"
1655,7,"renewable","\b(\d*)renewable(\d*)\b",13.23,"#FCC30B"
1656,7,"biomass","\b(\d*)biomass(\d*)\b",11.46,"#FCC30B"
1657,7,"geothermal","\b(\d*)geothermal(\d*)\b",11.36,"#FCC30B"
1658,7,"biofuels","\b(\d*)biofuels(\d*)\b",11.29,"#FCC30B"
1659,7,"solar","\b(\d*)solar(\d*)\b",9.33,"#FCC30B"
1660,7,"photovoltaic","\b(\d*)photovoltaic(\d*)\b",7.62,"#FCC30B"
1661,7,"bioenergy","\b(\d*)bioenergy(\d*)\b",7,"#FCC30B"
1662,7,"energy","\b(\d*)energy(\d*)\b",6.93,"#FCC30B"
1663,7,"hydrogen","\b(\d*)hydrogen(\d*)\b",6.58,"#FCC30B"
1664,7,"smart grid","\b(\d*)smart grid(\d*)\b",5.94,"#FCC30B"
1665,7,"renewables","\b(\d*)renewables(\d*)\b",5.84,"#FCC30B"
1666,7,"hydropower","\b(\d*)hydropower(\d*)\b",5.77,"#FCC30B"
1667,7,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",4.75,"#FCC30B"
1668,7,"ethanol","\b(\d*)ethanol(\d*)\b",4.19,"#FCC30B"
1669,7,"photovoltaics","\b(\d*)photovoltaics(\d*)\b",4.03,"#FCC30B"
1670,7,"bioethanol","\b(\d*)bioethanol(\d*)\b",4.02,"#FCC30B"
1671,7,"wind turbine","\b(\d*)wind turbine(\d*)\b",3.99,"#FCC30B"
1672,7,"hydroelectric","\b(\d*)hydroelectric(\d*)\b",3.94,"#FCC30B"
1673,7,"fuel cell","\b(\d*)fuel cell(\d*)\b",3.82,"#FCC30B"
1674,7,"wind energy","\b(\d*)wind energy(\d*)\b",3.78,"#FCC30B"
1675,7,"wind farm","\b(\d*)wind farm(\d*)\b",3.29,"#FCC30B"
1676,7,"hydro","\b(\d*)hydro(\d*)\b",3.07,"#FCC30B"
1677,7,"solar cells","\b(\d*)solar cells(\d*)\b",2.89,"#FCC30B"
1678,7,"fuel","\b(\d*)fuel(\d*)\b",2.76,"#FCC30B"
1679,7,"clean energy","\b(\d*)clean energy(\d*)\b",2.74,"#FCC30B"
1680,7,"mw","\b(\d*)mw(\d*)\b",2.65,"#FCC30B"
1681,7,"wind turbines","\b(\d*)wind turbines(\d*)\b",2.4,"#FCC30B"
1682,7,"fuels","\b(\d*)fuels(\d*)\b",2.35,"#FCC30B"
1683,7,"turbine","\b(\d*)turbine(\d*)\b",2.33,"#FCC30B"
1684,7,"renewable energies","\b(\d*)renewable energies(\d*)\b",2.27,"#FCC30B"
1685,7,"cellulosic ethanol","\b(\d*)cellulosic ethanol(\d*)\b",2.27,"#FCC30B"
1686,7,"wind","\b(\d*)wind(\d*)\b",2.21,"#FCC30B"
1687,7,"fossil fuel","\b(\d*)fossil fuel(\d*)\b",2.12,"#FCC30B"
1688,7,"wind farms","\b(\d*)wind farms(\d*)\b",2.12,"#FCC30B"
1689,7,"carbon capture","\b(\d*)carbon capture(\d*)\b",2.12,"#FCC30B"
1690,7,"offshore wind","\b(\d*)offshore wind(\d*)\b",2.1,"#FCC30B"
1691,7,"solar thermal","\b(\d*)solar thermal(\d*)\b",2.05,"#FCC30B"
1692,7,"natural gas","\b(\d*)natural gas(\d*)\b",2.05,"#FCC30B"
1693,7,"alternative energy","\b(\d*)alternative energy(\d*)\b",1.97,"#FCC30B"
1694,7,"electricity","\b(\d*)electricity(\d*)\b",1.97,"#FCC30B"
1695,7,"cogeneration","\b(\d*)cogeneration(\d*)\b",1.97,"#FCC30B"
1696,7,"fossil fuels","\b(\d*)fossil fuels(\d*)\b",1.9,"#FCC30B"
1697,7,"turbines","\b(\d*)turbines(\d*)\b",1.82,"#FCC30B"
1698,7,"solar pv","\b(\d*)solar pv(\d*)\b",1.82,"#FCC30B"
1699,7,"renewable fuels","\b(\d*)renewable fuels(\d*)\b",1.82,"#FCC30B"
1700,7,"biogas","\b(\d*)biogas(\d*)\b",1.82,"#FCC30B"
1701,7,"solar photovoltaic","\b(\d*)solar photovoltaic(\d*)\b",1.74,"#FCC30B"
1702,7,"coal fired","\b(\d*)coal fired(\d*)\b",1.74,"#FCC30B"
1703,7,"coal","\b(\d*)coal(\d*)\b",1.74,"#FCC30B"
1704,7,"##mw","\b(\d*)##mw(\d*)\b",1.74,"#FCC30B"
1705,7,"bio diesel","\b(\d*)bio diesel(\d*)\b",1.74,"#FCC30B"
1706,7,"electric","\b(\d*)electric(\d*)\b",1.69,"#FCC30B"
1707,7,"megawatts","\b(\d*)megawatts(\d*)\b",1.67,"#FCC30B"
1708,7,"###mw","\b(\d*)###mw(\d*)\b",1.67,"#FCC30B"
1709,7,"bio fuels","\b(\d*)bio fuels(\d*)\b",1.59,"#FCC30B"
1710,7,"alternative fuels","\b(\d*)alternative fuels(\d*)\b",1.59,"#FCC30B"
1711,7,"gasification","\b(\d*)gasification(\d*)\b",1.59,"#FCC30B"
1712,7,"solar power","\b(\d*)solar power(\d*)\b",1.58,"#FCC30B"
1713,7,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",1.52,"#FCC30B"
1714,7,"megawatt","\b(\d*)megawatt(\d*)\b",1.52,"#FCC30B"
1715,7,"kwh","\b(\d*)kwh(\d*)\b",1.52,"#FCC30B"
1716,7,"cleantech","\b(\d*)cleantech(\d*)\b",1.44,"#FCC30B"
1717,7,"gigawatts","\b(\d*)gigawatts(\d*)\b",1.44,"#FCC30B"
1718,7,"liquid fuels","\b(\d*)liquid fuels(\d*)\b",1.44,"#FCC30B"
1719,7,"hydro electric","\b(\d*)hydro electric(\d*)\b",1.44,"#FCC30B"
1720,7,"lng","\b(\d*)lng(\d*)\b",1.44,"#FCC30B"
1721,7,"cleaner burning","\b(\d*)cleaner burning(\d*)\b",1.44,"#FCC30B"
1722,7,"switchgrass","\b(\d*)switchgrass(\d*)\b",1.41,"#FCC30B"
1723,7,"electric vehicle","\b(\d*)electric vehicle(\d*)\b",1.39,"#FCC30B"
1724,7,"solar panels","\b(\d*)solar panels(\d*)\b",1.36,"#FCC30B"
1725,7,"megawatts mw","\b(\d*)megawatts mw(\d*)\b",1.36,"#FCC30B"
1726,7,"feedstocks","\b(\d*)feedstocks(\d*)\b",1.36,"#FCC30B"
1727,7,"power generation","\b(\d*)power generation(\d*)\b",1.29,"#FCC30B"
1728,7,"feedstock","\b(\d*)feedstock(\d*)\b",1.29,"#FCC30B"
1729,7,"zero emission","\b(\d*)zero emission(\d*)\b",1.21,"#FCC30B"
1730,7,"kilowatt hour","\b(\d*)kilowatt hour(\d*)\b",1.21,"#FCC30B"
1731,7,"diesel","\b(\d*)diesel(\d*)\b",1.21,"#FCC30B"
1732,7,"hydrogen powered","\b(\d*)hydrogen powered(\d*)\b",1.21,"#FCC30B"
1733,7,"hydrogen fuel","\b(\d*)hydrogen fuel(\d*)\b",1.21,"#FCC30B"
1734,7,"climate change","\b(\d*)climate change(\d*)\b",1.14,"#FCC30B"
1735,7,"algae","\b(\d*)algae(\d*)\b",1.14,"#FCC30B"
1736,7,"emissions","\b(\d*)emissions(\d*)\b",1.14,"#FCC30B"
1737,7,"reduce carbon emissions","\b(\d*)reduce carbon emissions(\d*)\b",1.06,"#FCC30B"
1738,7,"emission reduction","\b(\d*)emission reduction(\d*)\b",1.06,"#FCC30B"
1739,7,"nanotechnology","\b(\d*)nanotechnology(\d*)\b",1.06,"#FCC30B"
1740,7,"pv","\b(\d*)pv(\d*)\b",1.02,"#FCC30B"
1741,7,"desalination","\b(\d*)desalination(\d*)\b",0.99,"#FCC30B"
1742,7,"sustainable","\b(\d*)sustainable(\d*)\b",0.99,"#FCC30B"
1743,7,"soybean","\b(\d*)soybean(\d*)\b",0.99,"#FCC30B"
1744,7,"power plant","\b(\d*)power plant(\d*)\b",0.99,"#FCC30B"
1745,7,"oil sands","\b(\d*)oil sands(\d*)\b",0.99,"#FCC30B"
1746,7,"kilowatt","\b(\d*)kilowatt(\d*)\b",0.99,"#FCC30B"
1747,7,"carbon dioxide emissions","\b(\d*)carbon dioxide emissions(\d*)\b",0.91,"#FCC30B"
1748,7,"nrel","\b(\d*)nrel(\d*)\b",0.91,"#FCC30B"
1749,7,"aquaculture","\b(\d*)aquaculture(\d*)\b",0.91,"#FCC30B"
1750,7,"jatropha","\b(\d*)jatropha(\d*)\b",0.91,"#FCC30B"
1751,7,"petroleum","\b(\d*)petroleum(\d*)\b",0.91,"#FCC30B"
1752,7,"evs","\b(\d*)evs(\d*)\b",0.91,"#FCC30B"
1753,7,"reducing carbon emissions","\b(\d*)reducing carbon emissions(\d*)\b",0.83,"#FCC30B"
1754,7,"carbon emissions","\b(\d*)carbon emissions(\d*)\b",0.83,"#FCC30B"
1755,7,"gamesa","\b(\d*)gamesa(\d*)\b",0.83,"#FCC30B"
1756,7,"cpv","\b(\d*)cpv(\d*)\b",0.83,"#FCC30B"
1757,7,"wood chips","\b(\d*)wood chips(\d*)\b",0.83,"#FCC30B"
1758,7,"cellulose","\b(\d*)cellulose(\d*)\b",0.83,"#FCC30B"
1759,7,"gas","\b(\d*)gas(\d*)\b",0.83,"#FCC30B"
1760,7,"corn","\b(\d*)corn(\d*)\b",0.83,"#FCC30B"
1761,7,"diesel fuel","\b(\d*)diesel fuel(\d*)\b",0.83,"#FCC30B"
1762,7,"solar arrays","\b(\d*)solar arrays(\d*)\b",0.83,"#FCC30B"
1763,7,"kilowatts","\b(\d*)kilowatts(\d*)\b",0.83,"#FCC30B"
1764,7,"hybrid electric","\b(\d*)hybrid electric(\d*)\b",0.83,"#FCC30B"
1765,7,"energy efficient","\b(\d*)energy efficient(\d*)\b",0.82,"#FCC30B"
1766,7,"power","\b(\d*)power(\d*)\b",0.79,"#FCC30B"
1767,7,"greenhouse emissions","\b(\d*)greenhouse emissions(\d*)\b",0.76,"#FCC30B"
1768,7,"greenhouse gases","\b(\d*)greenhouse gases(\d*)\b",0.76,"#FCC30B"
1769,7,"greenhouse gas emissions","\b(\d*)greenhouse gas emissions(\d*)\b",0.76,"#FCC30B"
1770,7,"organic farming","\b(\d*)organic farming(\d*)\b",0.76,"#FCC30B"
1771,7,"reduce greenhouse gas","\b(\d*)reduce greenhouse gas(\d*)\b",0.76,"#FCC30B"
1772,7,"vestas","\b(\d*)vestas(\d*)\b",0.76,"#FCC30B"
1773,7,"nuclear","\b(\d*)nuclear(\d*)\b",0.76,"#FCC30B"
1774,7,"methane","\b(\d*)methane(\d*)\b",0.76,"#FCC30B"
1775,7,"internal combustion engines","\b(\d*)internal combustion engines(\d*)\b",0.76,"#FCC30B"
1776,7,"kw","\b(\d*)kw(\d*)\b",0.76,"#FCC30B"
1777,7,"kilowatt hours","\b(\d*)kilowatt hours(\d*)\b",0.76,"#FCC30B"
1778,7,"##kw","\b(\d*)##kw(\d*)\b",0.76,"#FCC30B"
1779,7,"greenhouse gas","\b(\d*)greenhouse gas(\d*)\b",0.68,"#FCC30B"
1780,7,"greenhouse gas emission","\b(\d*)greenhouse gas emission(\d*)\b",0.68,"#FCC30B"
1781,7,"fertilizer","\b(\d*)fertilizer(\d*)\b",0.68,"#FCC30B"
1782,7,"lignite","\b(\d*)lignite(\d*)\b",0.68,"#FCC30B"
1783,7,"rentech","\b(\d*)rentech(\d*)\b",0.68,"#FCC30B"
1784,7,"co2","\b(\d*)co2(\d*)\b",0.68,"#FCC30B"
1785,7,"sugarcane","\b(\d*)sugarcane(\d*)\b",0.68,"#FCC30B"
1786,7,"vegetable oils","\b(\d*)vegetable oils(\d*)\b",0.68,"#FCC30B"
1787,7,"sugar cane","\b(\d*)sugar cane(\d*)\b",0.68,"#FCC30B"
1788,7,"flex fuel","\b(\d*)flex fuel(\d*)\b",0.68,"#FCC30B"
1789,7,"windmills","\b(\d*)windmills(\d*)\b",0.68,"#FCC30B"
1790,7,"windmill","\b(\d*)windmill(\d*)\b",0.68,"#FCC30B"
1791,7,"liquefied natural gas","\b(\d*)liquefied natural gas(\d*)\b",0.68,"#FCC30B"
1792,7,"solar modules","\b(\d*)solar modules(\d*)\b",0.68,"#FCC30B"
1793,7,"inverter","\b(\d*)inverter(\d*)\b",0.68,"#FCC30B"
1794,7,"###kw","\b(\d*)###kw(\d*)\b",0.68,"#FCC30B"
1795,7,"electric vehicles","\b(\d*)electric vehicles(\d*)\b",0.67,"#FCC30B"
1796,7,"environmentally sustainable","\b(\d*)environmentally sustainable(\d*)\b",0.61,"#FCC30B"
1797,7,"emission reductions","\b(\d*)emission reductions(\d*)\b",0.61,"#FCC30B"
1798,7,"carbon emission","\b(\d*)carbon emission(\d*)\b",0.61,"#FCC30B"
1799,7,"reducing greenhouse gas","\b(\d*)reducing greenhouse gas(\d*)\b",0.61,"#FCC30B"
1800,7,"res","\b(\d*)res(\d*)\b",0.61,"#FCC30B"
