"course_title","all_goals","sustainability_classification"
"POSC-350","8,10,11,16,17","Inclusive"
"POSC-351","1,8,10,11,16,17","Inclusive"
"POSC-352","8,10,11,16,17","Inclusive"
"POSC-355","16","Inclusive"
"POSC-356","1,8,16","Inclusive"
"POSC-358","8,10,11,16,17","Inclusive"
"POSC-360","8,9,16","Inclusive"
"POSC-370","16","Inclusive"
"POSC-371","16","Inclusive"
"POSC-380","1,16","Inclusive"
"POSC-381","5,7,10,16","Inclusive"
"POSC-391","16,17","Inclusive"
"POSC-392","17","Inclusive"
"POSC-395","4,16","Inclusive"
"POSC-398","16","Inclusive"
"POSC-410","16","Inclusive"
"POSC-418","7,8,9,12,13,15","Focused"
"POSC-421","5,10,16","Inclusive"
"POSC-422","8,16,17","Inclusive"
"POSC-423","4,7","Inclusive"
"POSC-425","9,16","Inclusive"
"POSC-426","","Not Related"
"POSC-432","10,16","Inclusive"
"POSC-435","1,8,12,13,15","Focused"
"POSC-437","1,8,16","Inclusive"
"POSC-439","","Not Related"
"POSC-442","1,5,10,11,16","Inclusive"
"POSC-444","5,10,16","Inclusive"
"POSC-450","5,8,10,16,17","Inclusive"
"POSC-451","1,8,16,17","Inclusive"
"POSC-452","","Not Related"
"POSC-456","5,8,17","Inclusive"
"POSC-464","16","Inclusive"
"POSC-469","","Not Related"
"POSC-476","16","Inclusive"
"POSC-479","16","Inclusive"
"PPD-225","","Not Related"
"PPD-227","1,7,8,9,11,12,13,17","Focused"
"PPD-240","10","Inclusive"
"PPD-245","1,8,10,11","Inclusive"
"PPD-300","1,10,11","Inclusive"
"PPD-301","4,5,8,10,17","Inclusive"
"PPD-303","8,17","Inclusive"
"PPD-313","1,8","Inclusive"
"PPD-314","","Not Related"
"PPD-315","4,9,16","Inclusive"
"PPD-318","8,10","Inclusive"
"PPD-320","4,9","Inclusive"
"PPD-325","8,11","Inclusive"
"PPD-330","3,8,9","Inclusive"
"PPD-342","10,16","Inclusive"
"PPD-353","1,8,9,11,17","Inclusive"
"PPD-357","8","Inclusive"
"PPD-358","8,11","Inclusive"
"PPD-360","11","Inclusive"
"PPD-361","2,6,7,8,9,12,13,15,17","Focused"
"PPD-371","8","Inclusive"
"PPD-373","8","Inclusive"
"PPD-382","8,17","Inclusive"
"PPD-400","11,17","Inclusive"
"PPD-402","","Not Related"
"PPD-407","8,10","Inclusive"
"PPD-410","8,11,17","Inclusive"
"PPD-413","","Not Related"
"PPD-414","11,12,15","Focused"
"PPD-415","1","Inclusive"
"PPD-424","11,17","Inclusive"
"PPD-427","9,17","Inclusive"
"PPD-431","8,17","Inclusive"
"PPD-439","1,8,11,17","Inclusive"
"PPD-478","1,8,9,17","Inclusive"
"PPD-485","9,10,11","Inclusive"
"PPD-497A","17","Inclusive"
"PPD-497B","17","Inclusive"
"PPD-500","4,8,9,16,17","Inclusive"
"PPD-501A","8,9,17","Inclusive"
"PPD-501B","8,17","Inclusive"
"PPD-502","","Not Related"
"PPD-503","1,8,9","Inclusive"
"PPD-509","3","Inclusive"
"PPD-510A","8,9,10","Inclusive"
"PPD-510B","8,9,10","Inclusive"
"PPD-511","8,9,17","Inclusive"
"PPD-512","17","Inclusive"
"PPD-513","16","Inclusive"
"PPD-514","1,8,9","Inclusive"
"PPD-515","","Not Related"
"PPD-516","8,9,10","Inclusive"
"PPD-517","","Not Related"
"PPD-518","","Not Related"
"PPD-524","8,17","Inclusive"
"PPD-526","8,11,17","Inclusive"
"PPD-527","1,5,10,11,12,15","Focused"
"PPD-529","8,12,15,17","Focused"
"PPD-531","17","Inclusive"
"PPD-533","1,8,11,12,15,16","Focused"
"PPD-540","4,9,16","Inclusive"
"PPD-541","8,10","Inclusive"
"PPD-542","","Not Related"
"PPD-543","17","Inclusive"
"PPD-545","","Not Related"
"PPD-546","9,10,17","Inclusive"
"PPD-554","9","Inclusive"
"PPD-555","4,9,16","Inclusive"
"PPD-557","17","Inclusive"
"PPD-558","","Not Related"
"PPD-560","1","Inclusive"
"PPD-561A","16,17","Inclusive"
"PPD-561B","16,17","Inclusive"
"PPD-569","17","Inclusive"
"PPD-570","","Not Related"
"PPD-571","1,17","Inclusive"
"PPD-572","1,2,8,10,16","Inclusive"
"PPD-587","8,9,12,13,15","Focused"
"PPD-590","17","Inclusive"
"PPD-600","","Not Related"
"PPD-601","8,9,11,17","Inclusive"
"PPD-604","9,17","Inclusive"
"PPD-605","9","Inclusive"
"PPD-613A","8,17","Inclusive"
"PPD-613B","8,17","Inclusive"
"PPD-616","16","Inclusive"
"PPD-617","1,4,5,8,9,10,11","Inclusive"
"PPD-619","8,9,11,12,13,15","Focused"
"PPD-621","8,11,12,13,15,16","Focused"
"PPD-623","8,9,11,17","Inclusive"
"PPD-624","1,8,10,17","Inclusive"
"PPD-625","1,8,9,17","Inclusive"
"PPD-626","","Not Related"
"PPD-627","9,11","Inclusive"
"PPD-628","1,11","Inclusive"
"PPD-631","8,9,17","Inclusive"
"PPD-633","11","Inclusive"
"PPD-634","11,12,15","Focused"
"PPD-639","1,8,11,17","Inclusive"
"PPD-640","4","Inclusive"
"PPD-641","4,5,10","Inclusive"
"PPD-642","4,9","Inclusive"
"PPD-643","4,16,17","Inclusive"
"PPD-644","2,7,9,11,12,13,15","Focused"
"PPD-647","8,9,10","Inclusive"
"PPD-651","6,11,12,15,17","Focused"
"PPD-657","4,16","Inclusive"
"PPD-658","16","Inclusive"
"PPD-664","","Not Related"
"PPD-667","16,17","Inclusive"
"PPD-673","4,9,17","Inclusive"
"PPD-675","4,8,10","Inclusive"
"PPD-677","8,9,17","Inclusive"
"PPD-680","8,17","Inclusive"
"PPD-683","11,16","Inclusive"
"PPD-684","4,8,17","Inclusive"
"PPD-685","8,17","Inclusive"
"PPD-689","1,8","Inclusive"
"PPD-694","8,14,17","Focused"
"PPD-697","1,5,10,11","Inclusive"
"PPD-700","8,9,17","Inclusive"
"PPD-706","1,9,17","Inclusive"
"PPD-710A","8,9,17","Inclusive"
"PPD-710B","8,9,17","Inclusive"
"PPD-712","16,17","Inclusive"
"PPD-713","1","Inclusive"
"PPD-715","1,8,16","Inclusive"
"PPDE-580","1,8,9,17","Inclusive"
"PPDE-589","","Not Related"
"PPDE-628","9","Inclusive"
"PPDE-634","7,8,9,11,12,13","Focused"
"PPDE-635","8,9,11,16","Inclusive"
"PPDE-636","2,11","Inclusive"
"PPDE-637","8,9,11,17","Inclusive"
"PPDE-644","11","Inclusive"
"PPDE-645","8,10","Inclusive"
"PPDE-646","8,17","Inclusive"
"PPDE-647","8,16,17","Inclusive"
"PPDE-648","9,16","Inclusive"
"PPDE-649","8,17","Inclusive"
"PPDE-660","1,7,8,9,12,13,15","Focused"
"PPDE-662","1,7,8,9,12,13,15,17","Focused"
"PPDE-668","","Not Related"
"PPDE-680","4","Inclusive"
"PPDE-681","8,17","Inclusive"
"PPDE-683","1,2,8,9,10,16,17","Inclusive"
"PR-209","1,17","Inclusive"
"PR-250","11","Inclusive"
"PR-340","8,11,17","Inclusive"
"PR-341","17","Inclusive"
"PR-342","8","Inclusive"
"PR-343","9","Inclusive"
"PR-351A","1,17","Inclusive"
"PR-351B","1,17","Inclusive"
"PR-352","9,17","Inclusive"
"PR-410","","Not Related"
"PR-428","1","Inclusive"
"PR-429","1,4,8,10","Inclusive"
"PR-444","1,2","Inclusive"
"PR-450","8,17","Inclusive"
"PR-452","9","Inclusive"
"PR-453","","Not Related"
"PR-454","","Not Related"
"PR-455","8,17","Inclusive"
"PR-457","9,11","Inclusive"
"PR-458","8,16,17","Inclusive"
"PR-463","1,17","Inclusive"
"PR-478","1","Inclusive"
"PR-486","9","Inclusive"
"PR-487","","Not Related"
"PR-488","9","Inclusive"
"PR-492","17","Inclusive"
"PR-498","4,17","Inclusive"
"PR-501","16,17","Inclusive"
"PR-504","17","Inclusive"
"PR-508","1,8,16","Inclusive"
"PR-510","1","Inclusive"
"PR-527","","Not Related"
"PR-529","1,4,8,10","Inclusive"
"PR-535","17","Inclusive"
"PR-536","1,8,12,15,17","Focused"
"PR-537","17","Inclusive"
"PR-538","17","Inclusive"
"PR-561","1,17","Inclusive"
"PR-562","1,17","Inclusive"
"PR-568","","Not Related"
"PR-590","17","Inclusive"
"PR-598","4,17","Inclusive"
"PSCI-501","11","Inclusive"
"PSCI-502","7,9","Inclusive"
"PSCI-556","17","Inclusive"
"PSCI-665","11","Inclusive"
"PSYC-100","1,8,11,17","Inclusive"
"PSYC-165","1,8,9,11,16","Inclusive"
"PSYC-201","8,17","Inclusive"
"PSYC-240","8,9,17","Inclusive"
"PSYC-274","","Not Related"
"PSYC-290","8,17","Inclusive"
"PSYC-301","","Not Related"
"PSYC-304","","Not Related"
"PSYC-305","","Not Related"
"PSYC-314","17","Inclusive"
"PSYC-316","17","Inclusive"
"PSYC-326","6,9","Inclusive"
"PSYC-336","5","Inclusive"
"PSYC-337","1,5,8,17","Inclusive"
"PSYC-339","11,15","Focused"
"PSYC-353","1,8,11","Inclusive"
"PSYC-355","1","Inclusive"
"PSYC-360","1,11","Inclusive"
"PSYC-361","17","Inclusive"
"PSYC-363","8,16","Inclusive"
"PSYC-365","8,9","Inclusive"
"PSYC-367","3,10,11","Inclusive"
"PSYC-372","3,5,10,16","Inclusive"
"PSYC-380","17","Inclusive"
"PSYC-412","1,17","Inclusive"
"PSYC-420","1,5,15,16","Focused"
"PSYC-421","17","Inclusive"
"PSYC-422","1","Inclusive"
"PSYC-424","","Not Related"
"PSYC-426","1,8,12,13,15","Focused"
"PSYC-430","1,5,8,17","Inclusive"
"PSYC-433","4,8,17","Inclusive"
"PSYC-434","17","Inclusive"
"PSYC-437","5,8,16,17","Inclusive"
"PSYC-438","14,15","Inclusive"
"PSYC-440","9","Inclusive"
"PSYC-450","1","Inclusive"
"PSYC-459","8,9","Inclusive"
"PSYC-462","5,10","Inclusive"
"PSYC-464","5,11,16,17","Inclusive"
"PSYC-480","8,17","Inclusive"
"PSYC-501","","Not Related"
"PSYC-502","","Not Related"
"PSYC-503","","Not Related"
"PSYC-504","9,17","Inclusive"
"PSYC-505","1,8,17","Inclusive"
"PSYC-506","15,17","Focused"
"PSYC-512","1,9,17","Inclusive"
"PSYC-515","17","Inclusive"
"PSYC-517","4,5,10,11,17","Inclusive"
"PSYC-521","11","Inclusive"
"PSYC-524","9,10,17","Inclusive"
"PSYC-530","17","Inclusive"
"PSYC-531","","Not Related"
"PSYC-532","","Not Related"
"PSYC-533","8,17","Inclusive"
"PSYC-534","1,8,17","Inclusive"
"PSYC-535","17","Inclusive"
"PSYC-536","","Not Related"
"PSYC-537","8,9,17","Inclusive"
"PSYC-539","1,4,17","Inclusive"
"PSYC-540","9","Inclusive"
"PSYC-550A","1","Inclusive"
"PSYC-550B","1","Inclusive"
"PSYC-552","","Not Related"
"PSYC-555","9","Inclusive"
"PSYC-556","","Not Related"
"PSYC-565","4,8,17","Inclusive"
"PSYC-566","8","Inclusive"
"PSYC-577","","Not Related"
"PSYC-578","","Not Related"
"PSYC-587","17","Inclusive"
"PSYC-590","17","Inclusive"
"PSYC-591","8","Inclusive"
"PSYC-592","8,17","Inclusive"
"PSYC-593","8,17","Inclusive"
"PSYC-595","17","Inclusive"
"PSYC-612","1,17","Inclusive"
"PSYC-619","17","Inclusive"
"PSYC-621","17","Inclusive"
"PSYC-625","","Not Related"
"PSYC-691A","","Not Related"
"PSYC-691B","","Not Related"
"PSYC-695","17","Inclusive"
"PTE-411","7,8,9,11","Inclusive"
"PTE-461","7","Inclusive"
"PTE-463","11","Inclusive"
"PTE-464","6,7,9,13","Focused"
"PTE-465","6,9","Inclusive"
"PTE-466","7,9,11,13","Focused"
"PTE-500","6,9,11","Inclusive"
"PTE-503","7,8,9,12,13,15,17","Focused"
"PTE-507","1,6,7,8,9,12,13","Focused"
"PTE-508","6,11,14","Focused"
"PTE-515","6,7,8,9,13,17","Focused"
"PTE-517","6,9","Inclusive"
"PTE-519","6,7,8,9,13","Focused"
"PTE-531","6,11,12","Inclusive"
"PTE-555","","Not Related"
"PTE-574","6,7,8,9,13,17","Focused"
"PTE-578","7,9,13","Focused"
"PTE-582","11","Inclusive"
"PTE-586","6,9","Inclusive"
"PTE-590","17","Inclusive"
"PTE-592","6,7","Inclusive"
"PTHL-312A","3,9,17","Inclusive"
"PTHL-312B","3,9,17","Inclusive"
"PTHL-312C","3,9,17","Inclusive"
"PTHL-601","17","Inclusive"
"PTHL-701","3,17","Inclusive"
"PUBD-369","10","Inclusive"
"PUBD-502","11","Inclusive"
"PUBD-504","","Not Related"
"PUBD-518","1,4,8,11","Inclusive"
"PUBD-519","11","Inclusive"
"PUBD-520","1,8,11,16","Inclusive"
"PUBD-522","7,11","Inclusive"
"PUBD-526","","Not Related"
"QBIO-105","9,17","Inclusive"
"RED-351","8,12,13,15","Focused"
"RED-362","8,11,17","Inclusive"
"RED-375","8,11,17","Inclusive"
"RED-398","11","Inclusive"
"RED-417","8,11,17","Inclusive"
"RED-425","9,11,17","Inclusive"
"RED-435","11","Inclusive"
"RED-437","8,9,17","Inclusive"
"RED-500","8,17","Inclusive"
"RED-509","8,9,17","Inclusive"
"RED-510","8,17","Inclusive"
"RED-511","8,9","Inclusive"
"RED-512","1,8,17","Inclusive"
"RED-541","8,10,17","Inclusive"
"RED-542","8,9,17","Inclusive"
"RED-544","8,9","Inclusive"
"RED-545","8,10","Inclusive"
"RED-546","8,17","Inclusive"
"RED-547","8,9,17","Inclusive"
"RED-551","8,9,12,13,15,17","Focused"
"RED-562","8,12,13,15,17","Focused"
"RED-563","8,9,17","Inclusive"
"RED-573","8,9,11,17","Inclusive"
"RED-574","8,9","Inclusive"
"RED-575","8,9,17","Inclusive"
"RED-585","8,17","Inclusive"
"RED-598","8,17","Inclusive"
"REL-111","11","Inclusive"
"REL-114","11","Inclusive"
"REL-115","11","Inclusive"
"REL-121","1,11","Inclusive"
"REL-125","5","Inclusive"
"REL-134","","Not Related"
"REL-135","11","Inclusive"
"REL-136","9","Inclusive"
"REL-141","5","Inclusive"
"REL-301","5,17","Inclusive"
"REL-312","8","Inclusive"
"REL-315","11","Inclusive"
"REL-317","11","Inclusive"
"REL-332","8,14,17","Focused"
"REL-336","5","Inclusive"
"REL-340","4","Inclusive"
"REL-345","8,17","Inclusive"
"REL-350","5,11","Inclusive"
"REL-401","17","Inclusive"
"REL-402","5,11","Inclusive"
"REL-462","5,16","Inclusive"
"REL-481","1,5,11","Inclusive"
"REL-483","5,11","Inclusive"
"REST-701","12,15","Focused"
"REST-702A","7,17","Inclusive"
"REST-702B","7,17","Inclusive"
"REST-702C","7,17","Inclusive"
"REST-702D","7,17","Inclusive"
"REST-702E","7,17","Inclusive"
"REST-702F","7,17","Inclusive"
"REST-702H","7,17","Inclusive"
"REST-703A","11,17","Inclusive"
"REST-703B","11,17","Inclusive"
"REST-703C","11,17","Inclusive"
"REST-703D","11,17","Inclusive"
"REST-703E","11,17","Inclusive"
"REST-703F","11,17","Inclusive"
"REST-704A","11,17","Inclusive"
"REST-704B","11,17","Inclusive"
"REST-704C","11,17","Inclusive"
"REST-704D","11,17","Inclusive"
"REST-704E","11,17","Inclusive"
"REST-704F","11,17","Inclusive"
"REST-705","","Not Related"
"REST-706","","Not Related"
"REST-708A","8,9,11,17","Inclusive"
"REST-708B","8,9,11,17","Inclusive"
"REST-709A","9,17","Inclusive"
"REST-709B","9,17","Inclusive"
"REST-710A","15","Inclusive"
"REST-710B","15","Inclusive"
"REST-712","9","Inclusive"
"REST-721A","8,17","Inclusive"
"REST-721B","8,17","Inclusive"
"REST-761A","","Not Related"
"REST-761B","","Not Related"
"REST-761C","","Not Related"
"REST-761D","","Not Related"
"REST-761E","","Not Related"
"REST-761F","","Not Related"
"REST-761H","","Not Related"
"REST-761I","","Not Related"
"REST-782A","","Not Related"
"REST-782B","","Not Related"
"REST-782C","","Not Related"
"RSCI-506","9","Inclusive"
"RSCI-507","8,9,17","Inclusive"
"RSCI-508","9","Inclusive"
"RSCI-509","9","Inclusive"
"RSCI-520","8,9,11,12,15,17","Focused"
"RSCI-521","8,9,17","Inclusive"
"RSCI-525","2,6,9,12,17","Inclusive"
"RSCI-527","9,17","Inclusive"
"RSCI-531","3,8,9,17","Inclusive"
"RSCI-532","8,9,17","Inclusive"
"RSCI-533","6,8,17","Inclusive"
"RSCI-541","8,17","Inclusive"
"RSCI-590","17","Inclusive"
"RSCI-601","8,9,17","Inclusive"
"RSCI-603","9,11,17","Inclusive"
"RSCI-604","9,17","Inclusive"
"RSCI-605","8,9,17","Inclusive"
"RSCI-607","9,17","Inclusive"
"RXRS-201","11","Inclusive"
"RXRS-302","8,17","Inclusive"
"RXRS-402","","Not Related"
"RXRS-403","3,8,12,15,17","Focused"
"RXRS-405","1,16","Inclusive"
"RXRS-407","8,17","Inclusive"
"RXRS-413","8,9","Inclusive"
"RXRS-414","16","Inclusive"
"RXRS-416","8,9,15,17","Focused"
"RXRS-420","9","Inclusive"
"SAE-515","2,7,8,9,12,13,15","Focused"
"SAE-541","9","Inclusive"
"SAE-542","9","Inclusive"
"SAE-546","9","Inclusive"
"SAE-547","9","Inclusive"
"SAE-548","8,9","Inclusive"
"SAE-549","8,9","Inclusive"
"SAE-550","9,16","Inclusive"
"SAE-560","1,8,9","Inclusive"
"SCRM-511","8,14,15,17","Focused"
"SCRM-513","3,5","Inclusive"
"SCRM-515","8,9","Inclusive"
"SCRM-517","11,17","Inclusive"
"SCRM-519","9,11,17","Inclusive"
"SCRM-521","8,9,11,17","Inclusive"
"SCRM-522","17","Inclusive"
"SCRM-524","","Not Related"
"SCRM-555","17","Inclusive"
"SCRM-580","17","Inclusive"
"SLL-120","","Not Related"
"SLL-150","","Not Related"
"SLL-199","5,9,10","Inclusive"
"SLL-220","8,17","Inclusive"
"SLL-250","8,17","Inclusive"
"SLL-260","11,17","Inclusive"
"SLL-299","8,17","Inclusive"
"SLL-330","11","Inclusive"
"SLL-344","","Not Related"
"SLL-397","11","Inclusive"
"SLL-650","4,17","Inclusive"
"SLL-660","17","Inclusive"
"SLL-670","17","Inclusive"
"SOCI-142","5,10","Inclusive"
"SOCI-150","1,3,5,16","Inclusive"
"SOCI-155","1,10","Inclusive"
"SOCI-169","11","Inclusive"
"SOCI-200","1","Inclusive"
"SOCI-210","1,9","Inclusive"
"SOCI-215","8,9","Inclusive"
"SOCI-242","3,10","Inclusive"
"SOCI-250","11,17","Inclusive"
"SOCI-270","1,11,17","Inclusive"
"SOCI-313","9,17","Inclusive"
"SOCI-314","1","Inclusive"
"SOCI-325","1,17","Inclusive"
"SOCI-340","1","Inclusive"
"SOCI-342","5,10","Inclusive"
"SOCI-350","1,5,7,16","Inclusive"
"SOCI-351","10,16","Inclusive"
"SOCI-355","1,10,11","Inclusive"
"SOCI-356","1,5,10","Inclusive"
"SOCI-360","1,5,7,10","Inclusive"
"SOCI-369","1,5,8,17","Inclusive"
"SOCI-425","1,7,8,16","Inclusive"
"SOCI-431","10,11","Inclusive"
"SOCI-432","1,5,8,10,16","Inclusive"
"SOCI-450","17","Inclusive"
"SOCI-475","1,3,11","Inclusive"
"SOCI-500","17","Inclusive"
"SOCI-510","","Not Related"
"SOCI-511","8","Inclusive"
"SOCI-520","1,9,17","Inclusive"
"SOCI-521","17","Inclusive"
"SOCI-621","1","Inclusive"
"SOCI-647","1,7,8,11,16","Inclusive"
"SOCI-653","8,9,17","Inclusive"
"SOCI-657","1,5,8,10,11,17","Inclusive"
"SOCI-669","1,11,17","Inclusive"
"SOCI-680","17","Inclusive"
"SOWK-350","5","Inclusive"
"SOWK-506","1,8,12,15","Focused"
"SOWK-522","5,16","Inclusive"
"SOWK-536","1,8,9,16,17","Inclusive"
"SOWK-544","1,8,10","Inclusive"
"SOWK-546","1,8","Inclusive"
"SOWK-588","1,4,8,12,15","Focused"
"SOWK-589A","1,4,8","Inclusive"
"SOWK-589B","4,8","Inclusive"
"SOWK-590","17","Inclusive"
"SOWK-602","10,11","Inclusive"
"SOWK-603","1,8,10,17","Inclusive"
"SOWK-608","1,8,10,17","Inclusive"
"SOWK-609","1,8,10,12,13,15,17","Focused"
"SOWK-610","1,10","Inclusive"
"SOWK-611","1,4","Inclusive"
"SOWK-612","","Not Related"
"SOWK-613","1,4,8,10,17","Inclusive"
"SOWK-614","1,4,14,15","Focused"
"SOWK-615","","Not Related"
"SOWK-616","","Not Related"
"SOWK-617","10","Inclusive"
"SOWK-618","3,9,10","Inclusive"
"SOWK-619","1,3,16","Inclusive"
"SOWK-620","1,8","Inclusive"
"SOWK-621","1,5,9,10,17","Inclusive"
"SOWK-623","1,4,10","Inclusive"
"SOWK-624","1,9,10","Inclusive"
"SOWK-625","1,17","Inclusive"
"SOWK-627","1,10","Inclusive"
"SOWK-629","1,8,9,17","Inclusive"
"SOWK-630","1,5,10,11","Inclusive"
"SOWK-632","8,9,17","Inclusive"
"SOWK-633","1","Inclusive"
"SOWK-634","1,5,16","Inclusive"
"SOWK-635","1,17","Inclusive"
"SOWK-637","9","Inclusive"
"SOWK-638","1,8,10","Inclusive"
"SOWK-639","1,16","Inclusive"
"SOWK-640","1,10","Inclusive"
"SOWK-641","10","Inclusive"
"SOWK-643","1,10","Inclusive"
"SOWK-644","1,12,15","Focused"
"SOWK-645","1","Inclusive"
"SOWK-647","1,17","Inclusive"
"SOWK-648","1,8,9,10,17","Inclusive"
"SOWK-650","1,5,8,10,11,16,17","Inclusive"
"SOWK-651","1","Inclusive"
"SOWK-652","1,8","Inclusive"
"SOWK-653","1","Inclusive"
"SOWK-656","10,17","Inclusive"
"SOWK-657","1,10","Inclusive"
"SOWK-658","1,8,17","Inclusive"
"SOWK-659","10","Inclusive"
"SOWK-664","1,4,9,17","Inclusive"
"SOWK-665","1,8,17","Inclusive"
"SOWK-666","16","Inclusive"
"SOWK-668","1","Inclusive"
"SOWK-670","1,8,11,12,13,15,16,17","Focused"
"SOWK-672","1,8","Inclusive"
"SOWK-674","1,5,11,16","Inclusive"
"SOWK-675","1,5,10","Inclusive"
"SOWK-677","5","Inclusive"
"SOWK-678","9,16","Inclusive"
"SOWK-680","1,8,11,17","Inclusive"
"SOWK-681","5,8,9,10","Inclusive"
"SOWK-682","5,10","Inclusive"
"SOWK-684","1,2,7,8,9,12,13,15,17","Focused"
"SOWK-686B","17","Inclusive"
"SOWK-687","1,4,8,17","Inclusive"
"SOWK-688","1,4,8,16,17","Inclusive"
"SOWK-692","10","Inclusive"
"SOWK-696","1,5,10,16","Inclusive"
"SOWK-698A","1","Inclusive"
"SOWK-698B","1","Inclusive"
"SOWK-699A","1,4,8","Inclusive"
"SOWK-699B","1,4,8","Inclusive"
"SOWK-702","1,9,12,15","Focused"
"SOWK-703","1,8,9,17","Inclusive"
"SOWK-704","8,9,17,1","Inclusive"
"SOWK-705","17","Inclusive"
"SOWK-706","1,9,16","Inclusive"
"SOWK-707","1,8,10","Inclusive"
"SOWK-710","4,8,9,17","Inclusive"
"SOWK-711","1,8,9,17","Inclusive"
"SOWK-712","1","Inclusive"
"SOWK-713","17,1,9","Inclusive"
"SOWK-714","8,9,17","Inclusive"
"SOWK-720","1,9,8,17","Inclusive"
"SOWK-721","1","Inclusive"
"SOWK-722","17,8","Inclusive"
"SOWK-723","1,8,9,17","Inclusive"
"SOWK-724","17","Inclusive"
"SOWK-733","1,16","Inclusive"
"SOWK-743","9,10,11","Inclusive"
"SOWK-744","1,6,8,9,17","Inclusive"
"SOWK-760","1","Inclusive"
"SOWK-761","1,17","Inclusive"
"SOWK-762","1,9,17","Inclusive"
"SOWK-763","1,17","Inclusive"
"SOWK-764","","Not Related"
"SOWK-770","1,17","Inclusive"
"SPAN-020","8,13","Focused"
"SPAN-120","17","Inclusive"
"SPAN-150","17","Inclusive"
"SPAN-220","17","Inclusive"
"SPAN-240","","Not Related"
"SPAN-260","8,17","Inclusive"
"SPAN-261","8,11,17","Inclusive"
"SPAN-270","17","Inclusive"
"SPAN-280","8,11","Inclusive"
"SPAN-290","11","Inclusive"
"SPAN-301","","Not Related"
"SPAN-302","","Not Related"
"SPAN-304","","Not Related"
"SPAN-308","","Not Related"
"SPAN-310","17","Inclusive"
"SPAN-311","","Not Related"
"SPAN-315","10,11,17","Inclusive"
"SPAN-316","1,8,16,17","Inclusive"
"SPAN-321","11,17","Inclusive"
"SPAN-380","","Not Related"
"SPAN-385","2,17","Inclusive"
"SPAN-391","","Not Related"
"SPAN-395","","Not Related"
"SPAN-396","2,9,10,11,14","Focused"
"SPAN-412","","Not Related"
"SPAN-413","1,5,10,11","Inclusive"
"SPAN-464","11","Inclusive"
"SPAN-465","11,17","Inclusive"
"SPAN-483","5,7,10,16","Inclusive"
"SPAN-501","11","Inclusive"
"SPAN-545","11,17","Inclusive"
"SPAN-602","17","Inclusive"
"SSCI-135","1,4","Inclusive"
"SSCI-165","1,7,8,9,11,12,13","Focused"
"SSCI-201","9","Inclusive"
"SSCI-214","8,17","Inclusive"
"SSCI-265","6,8,11,12,13,14,15","Focused"
"SSCI-301","8,12,13,15","Focused"
"SSCI-340","1,17","Inclusive"
"SSCI-382","","Not Related"
"SSCI-383","","Not Related"
"SSCI-401","","Not Related"
"SSCI-412","9,17","Inclusive"
"SSCI-577","1,8,10,11","Inclusive"
"SSCI-579","1,11,16","Inclusive"
"SSCI-580","9","Inclusive"
"SSCI-581","9","Inclusive"
"SSCI-582","9","Inclusive"
"SSCI-583","1,8","Inclusive"
"SSCI-584","1,8,9,12,13,15","Focused"
"SSCI-585","9,17","Inclusive"
"SSCI-586","8,9","Inclusive"
"SSCI-587","8,9","Inclusive"
"SSCI-588","9","Inclusive"
"SSCI-589","9","Inclusive"
"SSCI-591","9","Inclusive"
"SSCI-601A","10,17","Inclusive"
"SSCI-680","9","Inclusive"
"SSCI-683","","Not Related"
"SSCI-684","1,8,12,13,15","Focused"
"SSEM-200","17","Inclusive"
"SWMS-212","5,10,16","Inclusive"
"SWMS-215","1,5,10,11","Inclusive"
"SWMS-301","1,5,11","Inclusive"
"SWMS-306","1,5,10,16","Inclusive"
"SWMS-310","1,5,8,10","Inclusive"
"SWMS-311","5,10,11,17","Inclusive"
"SWMS-349","5,11","Inclusive"
"SWMS-355","1,5,10","Inclusive"
"SWMS-367","5,8,10","Inclusive"
"SWMS-385","1,5,16","Inclusive"
"SWMS-410","5,10,11,17","Inclusive"
"SWMS-425","5,17","Inclusive"
"SWMS-554","1,4,5,8,9,10,11,16","Inclusive"
"SWMS-560","5,8,11,12,13,15","Focused"
"SWMS-588","5,10,11,16,17","Inclusive"
"TRGN-510","9","Inclusive"
"TRGN-514","","Not Related"
"TRGN-515","2","Inclusive"
"TRGN-516","","Not Related"
"TRGN-524","2,9,17","Inclusive"
"TRGN-526","9","Inclusive"
"TRGN-536","2","Inclusive"
"TRGN-537","","Not Related"
"TRGN-538","2,17","Inclusive"
"TRGN-539","2,17","Inclusive"
"TRGN-540","2,17","Inclusive"
"TRGN-541","2,17","Inclusive"
"TRGN-542","2","Inclusive"
"TRGN-543","2,4,8,9,17","Inclusive"
"TRGN-545","3,6,8,17","Inclusive"
"VISS-501","9","Inclusive"
"VSOP-500","","Not Related"
"WRIT-095","8,17","Inclusive"
"WRIT-120","17","Inclusive"
"WRIT-150","8,17","Inclusive"
"WRIT-340","17","Inclusive"
"WRIT-440","17","Inclusive"
"WRIT-501A","4,17","Inclusive"
