"goal","keyword","pattern","color","weight"
6,"water utilities","\b(\d*)water utilities(\d*)\b","#26BDE2",1
6,"water utility","\b(\d*)water utility(\d*)\b","#26BDE2",1
6,"water works","\b(\d*)water works(\d*)\b","#26BDE2",1
6,"water-use","\b(\d*)water-use(\d*)\b","#26BDE2",1
6,"waterborne pathogens","\b(\d*)waterborne pathogens(\d*)\b","#26BDE2",1
6,"waterline","\b(\d*)waterline(\d*)\b","#26BDE2",1
6,"watershed","\b(\d*)watershed(\d*)\b","#26BDE2",1
6,"watersheds","\b(\d*)watersheds(\d*)\b","#26BDE2",1
6,"waterways","\b(\d*)waterways(\d*)\b","#26BDE2",1
6,"waterworks","\b(\d*)waterworks(\d*)\b","#26BDE2",1
6,"well water","\b(\d*)well water(\d*)\b","#26BDE2",1
6,"wellwater","\b(\d*)wellwater(\d*)\b","#26BDE2",1
6,"wells","\b(\d*)wells(\d*)\b","#26BDE2",1
7,"access to power","\b(\d*)access to power(\d*)\b","#FCC30B",1
7,"alternative energy","\b(\d*)alternative energy(\d*)\b","#FCC30B",1
7,"aluminum smelter","\b(\d*)aluminum smelter(\d*)\b","#FCC30B",1
7,"batteries","\b(\d*)batteries(\d*)\b","#FCC30B",1
7,"bio diesel","\b(\d*)bio diesel(\d*)\b","#FCC30B",1
7,"biodiesel","\b(\d*)biodiesel(\d*)\b","#FCC30B",1
7,"bioenergy","\b(\d*)bioenergy(\d*)\b","#FCC30B",1
7,"bioethanol","\b(\d*)bioethanol(\d*)\b","#FCC30B",1
7,"biofuel","\b(\d*)biofuel(\d*)\b","#FCC30B",1
7,"biofuels","\b(\d*)biofuels(\d*)\b","#FCC30B",1
7,"biogas","\b(\d*)biogas(\d*)\b","#FCC30B",1
7,"biomass","\b(\d*)biomass(\d*)\b","#FCC30B",1
7,"boilers","\b(\d*)boilers(\d*)\b","#FCC30B",1
7,"carbon capture","\b(\d*)carbon capture(\d*)\b","#FCC30B",1
7,"carbon credits","\b(\d*)carbon credits(\d*)\b","#FCC30B",1
7,"carbon emission","\b(\d*)carbon emission(\d*)\b","#FCC30B",1
7,"carbon emissions","\b(\d*)carbon emissions(\d*)\b","#FCC30B",1
7,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b","#FCC30B",1
7,"cellulosic ethanol","\b(\d*)cellulosic ethanol(\d*)\b","#FCC30B",1
7,"charging station","\b(\d*)charging station(\d*)\b","#FCC30B",1
7,"clean energy","\b(\d*)clean energy(\d*)\b","#FCC30B",1
7,"clean technology","\b(\d*)clean technology(\d*)\b","#FCC30B",1
7,"cleaner burning","\b(\d*)cleaner burning(\d*)\b","#FCC30B",1
7,"cng","\b(\d*)cng(\d*)\b","#FCC30B",1
7,"co2","\b(\d*)co2(\d*)\b","#FCC30B",1
7,"coal","\b(\d*)coal(\d*)\b","#FCC30B",1
7,"cogeneration","\b(\d*)cogeneration(\d*)\b","#FCC30B",1
7,"compressed air","\b(\d*)compressed air(\d*)\b","#FCC30B",1
7,"compressed natural","\b(\d*)compressed natural(\d*)\b","#FCC30B",1
7,"cooling plant","\b(\d*)cooling plant(\d*)\b","#FCC30B",1
7,"cooling towers","\b(\d*)cooling towers(\d*)\b","#FCC30B",1
7,"crude oil","\b(\d*)crude oil(\d*)\b","#FCC30B",1
7,"decreased carbon dioxide","\b(\d*)decreased carbon dioxide(\d*)\b","#FCC30B",1
7,"desalination plant","\b(\d*)desalination plant(\d*)\b","#FCC30B",1
7,"developing countries","\b(\d*)developing countries(\d*)\b","#FCC30B",1
7,"diesel","\b(\d*)diesel(\d*)\b","#FCC30B",1
7,"domestic heat source","\b(\d*)domestic heat source(\d*)\b","#FCC30B",1
7,"electric","\b(\d*)electric(\d*)\b","#FCC30B",1
7,"electricity","\b(\d*)electricity(\d*)\b","#FCC30B",1
7,"electrification","\b(\d*)electrification(\d*)\b","#FCC30B",1
7,"electro","\b(\d*)electro(\d*)\b","#FCC30B",1
7,"emission reduction","\b(\d*)emission reduction(\d*)\b","#FCC30B",1
7,"emission reductions","\b(\d*)emission reductions(\d*)\b","#FCC30B",1
7,"energy agency","\b(\d*)energy agency(\d*)\b","#FCC30B",1
7,"energy efficiency","\b(\d*)energy efficiency(\d*)\b","#FCC30B",1
7,"energy-intensive","\b(\d*)energy-intensive(\d*)\b","#FCC30B",1
7,"environmental issues","\b(\d*)environmental issues(\d*)\b","#FCC30B",1
7,"environmental studies","\b(\d*)environmental studies(\d*)\b","#FCC30B",1
7,"environmental sustainability","\b(\d*)environmental sustainability(\d*)\b","#FCC30B",1
7,"environmentally friendly","\b(\d*)environmentally friendly(\d*)\b","#FCC30B",1
7,"environmentally sustainable","\b(\d*)environmentally sustainable(\d*)\b","#FCC30B",1
7,"ethanol","\b(\d*)ethanol(\d*)\b","#FCC30B",1
7,"ev","\b(\d*)ev(\d*)\b","#FCC30B",1
7,"evs","\b(\d*)evs(\d*)\b","#FCC30B",1
7,"flywheel","\b(\d*)flywheel(\d*)\b","#FCC30B",1
7,"fracking","\b(\d*)fracking(\d*)\b","#FCC30B",1
7,"fuel","\b(\d*)fuel(\d*)\b","#FCC30B",1
7,"fuelcell","\b(\d*)fuelcell(\d*)\b","#FCC30B",1
7,"fuels","\b(\d*)fuels(\d*)\b","#FCC30B",1
7,"gas","\b(\d*)gas(\d*)\b","#FCC30B",1
7,"gases","\b(\d*)gases(\d*)\b","#FCC30B",1
7,"gasification","\b(\d*)gasification(\d*)\b","#FCC30B",1
7,"gasoline","\b(\d*)gasoline(\d*)\b","#FCC30B",1
7,"gasses","\b(\d*)gasses(\d*)\b","#FCC30B",1
7,"generator","\b(\d*)generator(\d*)\b","#FCC30B",1
7,"generators","\b(\d*)generators(\d*)\b","#FCC30B",1
7,"geothermal","\b(\d*)geothermal(\d*)\b","#FCC30B",1
7,"ghg","\b(\d*)ghg(\d*)\b","#FCC30B",1
7,"gigawatts","\b(\d*)gigawatts(\d*)\b","#FCC30B",1
7,"greenhouse gas","\b(\d*)greenhouse gas(\d*)\b","#FCC30B",1
7,"greenhouse gasses","\b(\d*)greenhouse gasses(\d*)\b","#FCC30B",1
7,"heat transfer","\b(\d*)heat transfer(\d*)\b","#FCC30B",1
7,"hybrid","\b(\d*)hybrid(\d*)\b","#FCC30B",1
7,"hybrids","\b(\d*)hybrids(\d*)\b","#FCC30B",1
7,"hydroelectric","\b(\d*)hydroelectric(\d*)\b","#FCC30B",1
7,"hydrogen fuel","\b(\d*)hydrogen fuel(\d*)\b","#FCC30B",1
7,"hydrogen powered","\b(\d*)hydrogen powered(\d*)\b","#FCC30B",1
7,"hydropower","\b(\d*)hydropower(\d*)\b","#FCC30B",1
7,"incineration","\b(\d*)incineration(\d*)\b","#FCC30B",1
7,"incinerator","\b(\d*)incinerator(\d*)\b","#FCC30B",1
7,"inefficient cooking system","\b(\d*)inefficient cooking system(\d*)\b","#FCC30B",1
7,"inefficient cooking systems","\b(\d*)inefficient cooking systems(\d*)\b","#FCC30B",1
7,"internal combustion engine","\b(\d*)internal combustion engine(\d*)\b","#FCC30B",1
7,"internal combustion engines","\b(\d*)internal combustion engines(\d*)\b","#FCC30B",1
7,"inverter","\b(\d*)inverter(\d*)\b","#FCC30B",1
7,"inverters","\b(\d*)inverters(\d*)\b","#FCC30B",1
7,"kilowatt","\b(\d*)kilowatt(\d*)\b","#FCC30B",1
7,"kilowatts","\b(\d*)kilowatts(\d*)\b","#FCC30B",1
7,"kv","\b(\d*)kv(\d*)\b","#FCC30B",1
7,"kw","\b(\d*)kw(\d*)\b","#FCC30B",1
7,"kwh","\b(\d*)kwh(\d*)\b","#FCC30B",1
7,"least developed countries","\b(\d*)least developed countries(\d*)\b","#FCC30B",1
7,"led","\b(\d*)led(\d*)\b","#FCC30B",1
7,"led lights","\b(\d*)led lights(\d*)\b","#FCC30B",1
7,"leds","\b(\d*)leds(\d*)\b","#FCC30B",1
7,"lithium","\b(\d*)lithium(\d*)\b","#FCC30B",1
7,"lng","\b(\d*)lng(\d*)\b","#FCC30B",1
7,"lpg","\b(\d*)lpg(\d*)\b","#FCC30B",1
7,"megawatt","\b(\d*)megawatt(\d*)\b","#FCC30B",1
7,"megawatts","\b(\d*)megawatts(\d*)\b","#FCC30B",1
7,"methane","\b(\d*)methane(\d*)\b","#FCC30B",1
7,"methanol","\b(\d*)methanol(\d*)\b","#FCC30B",1
7,"miles per gallon","\b(\d*)miles per gallon(\d*)\b","#FCC30B",1
7,"mpg","\b(\d*)mpg(\d*)\b","#FCC30B",1
7,"mw","\b(\d*)mw(\d*)\b","#FCC30B",1
7,"mwh","\b(\d*)mwh(\d*)\b","#FCC30B",1
7,"nanotech","\b(\d*)nanotech(\d*)\b","#FCC30B",1
7,"nanotechnology","\b(\d*)nanotechnology(\d*)\b","#FCC30B",1
7,"nrg","\b(\d*)nrg(\d*)\b","#FCC30B",1
7,"nuclear","\b(\d*)nuclear(\d*)\b","#FCC30B",1
7,"offshore","\b(\d*)offshore(\d*)\b","#FCC30B",1
7,"oil production","\b(\d*)oil production(\d*)\b","#FCC30B",1
7,"oil refinery","\b(\d*)oil refinery(\d*)\b","#FCC30B",1
7,"oil sands","\b(\d*)oil sands(\d*)\b","#FCC30B",1
7,"oilsands","\b(\d*)oilsands(\d*)\b","#FCC30B",1
7,"oilseed","\b(\d*)oilseed(\d*)\b","#FCC30B",1
7,"palm oil","\b(\d*)palm oil(\d*)\b","#FCC30B",1
7,"petrochemical","\b(\d*)petrochemical(\d*)\b","#FCC30B",1
7,"petrochemicals","\b(\d*)petrochemicals(\d*)\b","#FCC30B",1
7,"petrol","\b(\d*)petrol(\d*)\b","#FCC30B",1
7,"petroleum","\b(\d*)petroleum(\d*)\b","#FCC30B",1
7,"photovoltaic","\b(\d*)photovoltaic(\d*)\b","#FCC30B",1
7,"photovoltaics","\b(\d*)photovoltaics(\d*)\b","#FCC30B",1
7,"pipeline","\b(\d*)pipeline(\d*)\b","#FCC30B",1
7,"polluting cooking system","\b(\d*)polluting cooking system(\d*)\b","#FCC30B",1
7,"polluting cooking systems","\b(\d*)polluting cooking systems(\d*)\b","#FCC30B",1
7,"polysilicon","\b(\d*)polysilicon(\d*)\b","#FCC30B",1
7,"power company","\b(\d*)power company(\d*)\b","#FCC30B",1
7,"power generation","\b(\d*)power generation(\d*)\b","#FCC30B",1
7,"power generator","\b(\d*)power generator(\d*)\b","#FCC30B",1
7,"power generators","\b(\d*)power generators(\d*)\b","#FCC30B",1
7,"power plant","\b(\d*)power plant(\d*)\b","#FCC30B",1
7,"propane","\b(\d*)propane(\d*)\b","#FCC30B",1
7,"pv","\b(\d*)pv(\d*)\b","#FCC30B",1
7,"refineries","\b(\d*)refineries(\d*)\b","#FCC30B",1
7,"renewable energies","\b(\d*)renewable energies(\d*)\b","#FCC30B",1
7,"renewable energy","\b(\d*)renewable energy(\d*)\b","#FCC30B",1
7,"renewables","\b(\d*)renewables(\d*)\b","#FCC30B",1
7,"semiconductors","\b(\d*)semiconductors(\d*)\b","#FCC30B",1
7,"shale","\b(\d*)shale(\d*)\b","#FCC30B",1
7,"small island developing states","\b(\d*)small island developing states(\d*)\b","#FCC30B",1
7,"smart grid","\b(\d*)smart grid(\d*)\b","#FCC30B",1
7,"smart grids","\b(\d*)smart grids(\d*)\b","#FCC30B",1
7,"solar","\b(\d*)solar(\d*)\b","#FCC30B",1
7,"steam generator","\b(\d*)steam generator(\d*)\b","#FCC30B",1
7,"steam generators","\b(\d*)steam generators(\d*)\b","#FCC30B",1
7,"substation","\b(\d*)substation(\d*)\b","#FCC30B",1
7,"sunedison","\b(\d*)sunedison(\d*)\b","#FCC30B",1
7,"sunpower","\b(\d*)sunpower(\d*)\b","#FCC30B",1
7,"suntech","\b(\d*)suntech(\d*)\b","#FCC30B",1
7,"supercapacitor","\b(\d*)supercapacitor(\d*)\b","#FCC30B",1
7,"sustainable cooking","\b(\d*)sustainable cooking(\d*)\b","#FCC30B",1
7,"sustainable power","\b(\d*)sustainable power(\d*)\b","#FCC30B",1
7,"tar sands","\b(\d*)tar sands(\d*)\b","#FCC30B",1
7,"thermal storage","\b(\d*)thermal storage(\d*)\b","#FCC30B",1
7,"transformer","\b(\d*)transformer(\d*)\b","#FCC30B",1
7,"watt","\b(\d*)watt(\d*)\b","#FCC30B",1
7,"wind energy","\b(\d*)wind energy(\d*)\b","#FCC30B",1
7,"wind farm","\b(\d*)wind farm(\d*)\b","#FCC30B",1
7,"wind farms","\b(\d*)wind farms(\d*)\b","#FCC30B",1
7,"wind power","\b(\d*)wind power(\d*)\b","#FCC30B",1
7,"wind turbine","\b(\d*)wind turbine(\d*)\b","#FCC30B",1
7,"wind turbines","\b(\d*)wind turbines(\d*)\b","#FCC30B",1
7,"windmill","\b(\d*)windmill(\d*)\b","#FCC30B",1
7,"windmills","\b(\d*)windmills(\d*)\b","#FCC30B",1
8,"assets","\b(\d*)assets(\d*)\b","#A21942",1
8,"balance sheet","\b(\d*)balance sheet(\d*)\b","#A21942",1
8,"bank","\b(\d*)bank(\d*)\b","#A21942",1
8,"bankers","\b(\d*)bankers(\d*)\b","#A21942",1
8,"banking","\b(\d*)banking(\d*)\b","#A21942",1
8,"banks","\b(\d*)banks(\d*)\b","#A21942",1
8,"borrower","\b(\d*)borrower(\d*)\b","#A21942",1
8,"borrowers","\b(\d*)borrowers(\d*)\b","#A21942",1
8,"borrowing money","\b(\d*)borrowing money(\d*)\b","#A21942",1
8,"brokerage","\b(\d*)brokerage(\d*)\b","#A21942",1
8,"business","\b(\d*)business(\d*)\b","#A21942",1
8,"businesses","\b(\d*)businesses(\d*)\b","#A21942",1
8,"carbon offsets","\b(\d*)carbon offsets(\d*)\b","#A21942",1
8,"career","\b(\d*)career(\d*)\b","#A21942",1
8,"careers","\b(\d*)careers(\d*)\b","#A21942",1
8,"cash flow","\b(\d*)cash flow(\d*)\b","#A21942",1
8,"cash flows","\b(\d*)cash flows(\d*)\b","#A21942",1
8,"commerce","\b(\d*)commerce(\d*)\b","#A21942",1
8,"commodity","\b(\d*)commodity(\d*)\b","#A21942",1
8,"companies","\b(\d*)companies(\d*)\b","#A21942",1
8,"compensation","\b(\d*)compensation(\d*)\b","#A21942",1
8,"consumerism","\b(\d*)consumerism(\d*)\b","#A21942",1
8,"corporate governance","\b(\d*)corporate governance(\d*)\b","#A21942",1
8,"corporation","\b(\d*)corporation(\d*)\b","#A21942",1
8,"corportations","\b(\d*)corportations(\d*)\b","#A21942",1
8,"credit card","\b(\d*)credit card(\d*)\b","#A21942",1
8,"credit facility","\b(\d*)credit facility(\d*)\b","#A21942",1
8,"creditor","\b(\d*)creditor(\d*)\b","#A21942",1
8,"creditors","\b(\d*)creditors(\d*)\b","#A21942",1
8,"currency","\b(\d*)currency(\d*)\b","#A21942",1
8,"customers","\b(\d*)customers(\d*)\b","#A21942",1
8,"debt","\b(\d*)debt(\d*)\b","#A21942",1
8,"decent work","\b(\d*)decent work(\d*)\b","#A21942",1
8,"deflation","\b(\d*)deflation(\d*)\b","#A21942",1
8,"delinquencies","\b(\d*)delinquencies(\d*)\b","#A21942",1
8,"developing","\b(\d*)developing(\d*)\b","#A21942",1
8,"developing countries","\b(\d*)developing countries(\d*)\b","#A21942",1
8,"disability","\b(\d*)disability(\d*)\b","#A21942",1
8,"domestic product","\b(\d*)domestic product(\d*)\b","#A21942",1
8,"economic","\b(\d*)economic(\d*)\b","#A21942",1
8,"economically","\b(\d*)economically(\d*)\b","#A21942",1
8,"economics","\b(\d*)economics(\d*)\b","#A21942",1
8,"economies","\b(\d*)economies(\d*)\b","#A21942",1
8,"economist","\b(\d*)economist(\d*)\b","#A21942",1
8,"economists","\b(\d*)economists(\d*)\b","#A21942",1
8,"economy","\b(\d*)economy(\d*)\b","#A21942",1
8,"emerging markets","\b(\d*)emerging markets(\d*)\b","#A21942",1
8,"employee","\b(\d*)employee(\d*)\b","#A21942",1
8,"employees","\b(\d*)employees(\d*)\b","#A21942",1
8,"employer","\b(\d*)employer(\d*)\b","#A21942",1
8,"employers","\b(\d*)employers(\d*)\b","#A21942",1
8,"employment","\b(\d*)employment(\d*)\b","#A21942",1
8,"enterprise","\b(\d*)enterprise(\d*)\b","#A21942",1
8,"enterprises","\b(\d*)enterprises(\d*)\b","#A21942",1
8,"entrepreneur","\b(\d*)entrepreneur(\d*)\b","#A21942",1
8,"entrepreneurial","\b(\d*)entrepreneurial(\d*)\b","#A21942",1
8,"entrepreneurs","\b(\d*)entrepreneurs(\d*)\b","#A21942",1
8,"entrepreneurship","\b(\d*)entrepreneurship(\d*)\b","#A21942",1
8,"environmental studies","\b(\d*)environmental studies(\d*)\b","#A21942",1
8,"equal pay","\b(\d*)equal pay(\d*)\b","#A21942",1
8,"equal work","\b(\d*)equal work(\d*)\b","#A21942",1
8,"equities","\b(\d*)equities(\d*)\b","#A21942",1
8,"equity","\b(\d*)equity(\d*)\b","#A21942",1
8,"executives","\b(\d*)executives(\d*)\b","#A21942",1
8,"exporters","\b(\d*)exporters(\d*)\b","#A21942",1
8,"exports","\b(\d*)exports(\d*)\b","#A21942",1
8,"factories","\b(\d*)factories(\d*)\b","#A21942",1
8,"fair compensation","\b(\d*)fair compensation(\d*)\b","#A21942",1
8,"finance","\b(\d*)finance(\d*)\b","#A21942",1
8,"finances","\b(\d*)finances(\d*)\b","#A21942",1
8,"financial","\b(\d*)financial(\d*)\b","#A21942",1
8,"financials","\b(\d*)financials(\d*)\b","#A21942",1
8,"financing","\b(\d*)financing(\d*)\b","#A21942",1
8,"firms","\b(\d*)firms(\d*)\b","#A21942",1
8,"fiscal","\b(\d*)fiscal(\d*)\b","#A21942",1
8,"forex","\b(\d*)forex(\d*)\b","#A21942",1
8,"funding","\b(\d*)funding(\d*)\b","#A21942",1
8,"gdp","\b(\d*)gdp(\d*)\b","#A21942",1
8,"globalisation","\b(\d*)globalisation(\d*)\b","#A21942",1
8,"globalization","\b(\d*)globalization(\d*)\b","#A21942",1
8,"hedge fund","\b(\d*)hedge fund(\d*)\b","#A21942",1
8,"hedge funds","\b(\d*)hedge funds(\d*)\b","#A21942",1
8,"high-value sectors","\b(\d*)high-value sectors(\d*)\b","#A21942",1
8,"hiring","\b(\d*)hiring(\d*)\b","#A21942",1
8,"hourly wage","\b(\d*)hourly wage(\d*)\b","#A21942",1
8,"hourly wages","\b(\d*)hourly wages(\d*)\b","#A21942",1
8,"human capital","\b(\d*)human capital(\d*)\b","#A21942",1
8,"human population","\b(\d*)human population(\d*)\b","#A21942",1
8,"human resource","\b(\d*)human resource(\d*)\b","#A21942",1
8,"human resources","\b(\d*)human resources(\d*)\b","#A21942",1
8,"import","\b(\d*)import(\d*)\b","#A21942",1
8,"imported","\b(\d*)imported(\d*)\b","#A21942",1
8,"importers","\b(\d*)importers(\d*)\b","#A21942",1
8,"imports","\b(\d*)imports(\d*)\b","#A21942",1
8,"incomes","\b(\d*)incomes(\d*)\b","#A21942",1
8,"industrial production","\b(\d*)industrial production(\d*)\b","#A21942",1
8,"inflation","\b(\d*)inflation(\d*)\b","#A21942",1
8,"insurance","\b(\d*)insurance(\d*)\b","#A21942",1
8,"invest","\b(\d*)invest(\d*)\b","#A21942",1
8,"investing","\b(\d*)investing(\d*)\b","#A21942",1
8,"investment","\b(\d*)investment(\d*)\b","#A21942",1
8,"investments","\b(\d*)investments(\d*)\b","#A21942",1
8,"investor","\b(\d*)investor(\d*)\b","#A21942",1
8,"investors","\b(\d*)investors(\d*)\b","#A21942",1
8,"invests","\b(\d*)invests(\d*)\b","#A21942",1
8,"issuers","\b(\d*)issuers(\d*)\b","#A21942",1
8,"job","\b(\d*)job(\d*)\b","#A21942",1
8,"jobless","\b(\d*)jobless(\d*)\b","#A21942",1
8,"joblessness","\b(\d*)joblessness(\d*)\b","#A21942",1
8,"jobs","\b(\d*)jobs(\d*)\b","#A21942",1
8,"jobseekers","\b(\d*)jobseekers(\d*)\b","#A21942",1
8,"labor","\b(\d*)labor(\d*)\b","#A21942",1
8,"labour","\b(\d*)labour(\d*)\b","#A21942",1
8,"labour-intensive","\b(\d*)labour-intensive(\d*)\b","#A21942",1
8,"layoffs","\b(\d*)layoffs(\d*)\b","#A21942",1
8,"lease","\b(\d*)lease(\d*)\b","#A21942",1
8,"leaser","\b(\d*)leaser(\d*)\b","#A21942",1
8,"leasing","\b(\d*)leasing(\d*)\b","#A21942",1
8,"least developed countries","\b(\d*)least developed countries(\d*)\b","#A21942",1
8,"lender","\b(\d*)lender(\d*)\b","#A21942",1
8,"lenders","\b(\d*)lenders(\d*)\b","#A21942",1
8,"lending","\b(\d*)lending(\d*)\b","#A21942",1
8,"lessee","\b(\d*)lessee(\d*)\b","#A21942",1
8,"loan","\b(\d*)loan(\d*)\b","#A21942",1
8,"loans","\b(\d*)loans(\d*)\b","#A21942",1
8,"local product","\b(\d*)local product(\d*)\b","#A21942",1
8,"local products","\b(\d*)local products(\d*)\b","#A21942",1
8,"macro economic","\b(\d*)macro economic(\d*)\b","#A21942",1
8,"macroeconomic","\b(\d*)macroeconomic(\d*)\b","#A21942",1
8,"manpower","\b(\d*)manpower(\d*)\b","#A21942",1
8,"manufacturing","\b(\d*)manufacturing(\d*)\b","#A21942",1
8,"market","\b(\d*)market(\d*)\b","#A21942",1
8,"marketing","\b(\d*)marketing(\d*)\b","#A21942",1
8,"markets","\b(\d*)markets(\d*)\b","#A21942",1
8,"medium enterprises","\b(\d*)medium enterprises(\d*)\b","#A21942",1
8,"microfinance","\b(\d*)microfinance(\d*)\b","#A21942",1
8,"monetary","\b(\d*)monetary(\d*)\b","#A21942",1
8,"mortgage","\b(\d*)mortgage(\d*)\b","#A21942",1
8,"mortgages","\b(\d*)mortgages(\d*)\b","#A21942",1
8,"mutual fund","\b(\d*)mutual fund(\d*)\b","#A21942",1
8,"mutual funds","\b(\d*)mutual funds(\d*)\b","#A21942",1
8,"occupation","\b(\d*)occupation(\d*)\b","#A21942",1
8,"occupational","\b(\d*)occupational(\d*)\b","#A21942",1
8,"occupations","\b(\d*)occupations(\d*)\b","#A21942",1
8,"outsourcing","\b(\d*)outsourcing(\d*)\b","#A21942",1
8,"payment","\b(\d*)payment(\d*)\b","#A21942",1
8,"payments","\b(\d*)payments(\d*)\b","#A21942",1
8,"payroll","\b(\d*)payroll(\d*)\b","#A21942",1
8,"payrolls","\b(\d*)payrolls(\d*)\b","#A21942",1
8,"pension","\b(\d*)pension(\d*)\b","#A21942",1
8,"pensions","\b(\d*)pensions(\d*)\b","#A21942",1
8,"personnel","\b(\d*)personnel(\d*)\b","#A21942",1
8,"poverty","\b(\d*)poverty(\d*)\b","#A21942",1
8,"prices","\b(\d*)prices(\d*)\b","#A21942",1
8,"private equity","\b(\d*)private equity(\d*)\b","#A21942",1
8,"privatization","\b(\d*)privatization(\d*)\b","#A21942",1
8,"product demand","\b(\d*)product demand(\d*)\b","#A21942",1
8,"productive activities","\b(\d*)productive activities(\d*)\b","#A21942",1
8,"profitability","\b(\d*)profitability(\d*)\b","#A21942",1
8,"profits","\b(\d*)profits(\d*)\b","#A21942",1
8,"purchasers","\b(\d*)purchasers(\d*)\b","#A21942",1
8,"purchasing","\b(\d*)purchasing(\d*)\b","#A21942",1
8,"recession","\b(\d*)recession(\d*)\b","#A21942",1
8,"refinance","\b(\d*)refinance(\d*)\b","#A21942",1
8,"refinancing","\b(\d*)refinancing(\d*)\b","#A21942",1
8,"remittances","\b(\d*)remittances(\d*)\b","#A21942",1
8,"repayment","\b(\d*)repayment(\d*)\b","#A21942",1
8,"repayments","\b(\d*)repayments(\d*)\b","#A21942",1
8,"resource efficiency","\b(\d*)resource efficiency(\d*)\b","#A21942",1
8,"retail","\b(\d*)retail(\d*)\b","#A21942",1
8,"revolving credit","\b(\d*)revolving credit(\d*)\b","#A21942",1
8,"rmbs","\b(\d*)rmbs(\d*)\b","#A21942",1
8,"safe work","\b(\d*)safe work(\d*)\b","#A21942",1
8,"salaries","\b(\d*)salaries(\d*)\b","#A21942",1
8,"salary","\b(\d*)salary(\d*)\b","#A21942",1
8,"seasonally adjusted","\b(\d*)seasonally adjusted(\d*)\b","#A21942",1
8,"securitization","\b(\d*)securitization(\d*)\b","#A21942",1
8,"self employed","\b(\d*)self employed(\d*)\b","#A21942",1
8,"self-employed","\b(\d*)self-employed(\d*)\b","#A21942",1
8,"skilled","\b(\d*)skilled(\d*)\b","#A21942",1
8,"socio economic","\b(\d*)socio economic(\d*)\b","#A21942",1
8,"socio-economic","\b(\d*)socio-economic(\d*)\b","#A21942",1
8,"socioeconomic","\b(\d*)socioeconomic(\d*)\b","#A21942",1
8,"staff","\b(\d*)staff(\d*)\b","#A21942",1
8,"staffing","\b(\d*)staffing(\d*)\b","#A21942",1
8,"startups","\b(\d*)startups(\d*)\b","#A21942",1
8,"subprime","\b(\d*)subprime(\d*)\b","#A21942",1
8,"subsidies","\b(\d*)subsidies(\d*)\b","#A21942",1
8,"supply and demand","\b(\d*)supply and demand(\d*)\b","#A21942",1
8,"supply disruption","\b(\d*)supply disruption(\d*)\b","#A21942",1
8,"supply-chain","\b(\d*)supply-chain(\d*)\b","#A21942",1
8,"sustainable tourism","\b(\d*)sustainable tourism(\d*)\b","#A21942",1
8,"taxes","\b(\d*)taxes(\d*)\b","#A21942",1
8,"technical assistance","\b(\d*)technical assistance(\d*)\b","#A21942",1
8,"technological upgrading","\b(\d*)technological upgrading(\d*)\b","#A21942",1
8,"telework","\b(\d*)telework(\d*)\b","#A21942",1
8,"tourism industry","\b(\d*)tourism industry(\d*)\b","#A21942",1
8,"trade support","\b(\d*)trade support(\d*)\b","#A21942",1
8,"trade-related","\b(\d*)trade-related(\d*)\b","#A21942",1
8,"traders","\b(\d*)traders(\d*)\b","#A21942",1
8,"training","\b(\d*)training(\d*)\b","#A21942",1
8,"underemployed","\b(\d*)underemployed(\d*)\b","#A21942",1
8,"underwriting","\b(\d*)underwriting(\d*)\b","#A21942",1
8,"unemployed","\b(\d*)unemployed(\d*)\b","#A21942",1
8,"unemployment","\b(\d*)unemployment(\d*)\b","#A21942",1
8,"unions","\b(\d*)unions(\d*)\b","#A21942",1
8,"valuation","\b(\d*)valuation(\d*)\b","#A21942",1
8,"valuations","\b(\d*)valuations(\d*)\b","#A21942",1
8,"vendor","\b(\d*)vendor(\d*)\b","#A21942",1
8,"vendors","\b(\d*)vendors(\d*)\b","#A21942",1
8,"wage","\b(\d*)wage(\d*)\b","#A21942",1
8,"wages","\b(\d*)wages(\d*)\b","#A21942",1
8,"work of equal value","\b(\d*)work of equal value(\d*)\b","#A21942",1
8,"worker","\b(\d*)worker(\d*)\b","#A21942",1
8,"workers","\b(\d*)workers(\d*)\b","#A21942",1
8,"workforce","\b(\d*)workforce(\d*)\b","#A21942",1
8,"working","\b(\d*)working(\d*)\b","#A21942",1
8,"workplace","\b(\d*)workplace(\d*)\b","#A21942",1
9,"advanced","\b(\d*)advanced(\d*)\b","#FD6925",1
9,"advanced materials","\b(\d*)advanced materials(\d*)\b","#FD6925",1
9,"aerospace","\b(\d*)aerospace(\d*)\b","#FD6925",1
9,"affordable credit","\b(\d*)affordable credit(\d*)\b","#FD6925",1
9,"aftermarket","\b(\d*)aftermarket(\d*)\b","#FD6925",1
9,"alloy","\b(\d*)alloy(\d*)\b","#FD6925",1
9,"aluminum","\b(\d*)aluminum(\d*)\b","#FD6925",1
9,"artificial intelligence","\b(\d*)artificial intelligence(\d*)\b","#FD6925",1
9,"auto","\b(\d*)auto(\d*)\b","#FD6925",1
9,"automakers","\b(\d*)automakers(\d*)\b","#FD6925",1
9,"automation","\b(\d*)automation(\d*)\b","#FD6925",1
9,"automobile","\b(\d*)automobile(\d*)\b","#FD6925",1
9,"automotive","\b(\d*)automotive(\d*)\b","#FD6925",1
