SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE.................,...............................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME....................................................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT........................................,.........................
22329,DENT,CBY-794Z,862,0,0,Doctoral Dissertation,,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,30,1/13/2020,5/1/2020,Craniofacial Biology,
24678,DENT,COH-593A,848,2,2,Capstone Project,,C,Y,TBA,TBA,,2,ONLINE,2,Ostrow School of Dentistry,OFC,6,1/13/2020,5/1/2020,Community Oral Health,
24671,DENT,COH-702,848,2,2,Social and Behavioral Science,s,C,Y,TBA,TBA,,5,ONLINE,5,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Community Oral Health,
24661,DENT,COH-702,100,2,2,Social and Behavioral Science,s,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Community Oral Health,
24662,DENT,COH-702,848,2,2,Social and Behavioral Science,s,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,2,1/13/2020,5/1/2020,Community Oral Health,
24660,DENT,COH-704,100,3,3,Environmental Health Sciences,,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,12,1/13/2020,5/1/2020,Community Oral Health,
24675,DENT,COH-704,848,3,3,Environmental Health Sciences,,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,12,1/13/2020,5/1/2020,Community Oral Health,
24673,DENT,COH-705,848,2,2,Research and Biostatistics in,Healthcare,C,Y,TBA,TBA,,5,ONLINE,5,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Community Oral Health,
24658,DENT,COH-705,100,2,2,Research and Biostatistics in,Healthcare,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Community Oral Health,
24677,DENT,COH-712,848,0.5,0.5,Practicum 2,,C,Y,TBA,TBA,,2,ONLINE,2,Ostrow School of Dentistry,OFC,6,1/13/2020,5/1/2020,Community Oral Health,
24679,DENT,COH-713,848,1,1,Health Education and Promotio,n,C,Y,TBA,TBA,,4,ONLINE,4,Ostrow School of Dentistry,OFC,6,1/13/2020,5/1/2020,Community Oral Health,
24663,DENT,COH-713,848,1,1,Health Education and Promotio,n,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,1,1/13/2020,5/1/2020,Community Oral Health,
24664,DENT,COH-716,848,1,1,Healthcare Communication Tech,nology,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,1,1/13/2020,5/1/2020,Community Oral Health,
24681,DENT,COH-716,848,1,1,Healthcare Communication Tech,nology,C,Y,TBA,TBA,,3,ONLINE,3,Ostrow School of Dentistry,OFC,12,1/13/2020,5/1/2020,Community Oral Health,
22931,DENT,DENT-221,1,1,1,Introduction to Dentistry,,C,Y,17:00,19:00,M,24,DEN C,24,Ostrow School of Dentistry,UPC,100,1/13/2020,5/1/2020,Dentistry,
22932,DENT,DENT-412,1,3,3,Fundamentals of Craniofacial,and Dental Technology,C,Y,14:00,16:50,T,11,TBA,11,Ostrow School of Dentistry,UPC,35,1/13/2020,5/1/2020,Dentistry,
22912,DENT,DENT-695,29,2,2,Clinic Completion,,C,Y,TBA,TBA,,134,OFFICE,134,Ostrow School of Dentistry,UPC,175,5/18/2020,6/12/2020,Dentistry,
22904,DENT,DENT-695,367,1,1,Clinic Completion,,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,UPC,2,1/6/2020,4/10/2020,Dentistry,
22900,DENT,DENT-700,9,15,15,First Year Advanced Dentistry,,C,N,TBA,TBA,,0,OFFICE,0,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dentistry,
22901,DENT,DENT-800,10,15,15,Second Year Advanced Dentistr,y,C,N,TBA,TBA,,0,OFFICE,0,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dentistry,
22903,DENT,DENT-850,30,15,15,Advanced Dentistry Third Year,,C,N,TBA,TBA,,0,OFFICE,0,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dentistry,
22902,DENT,DENT-850,23,15,15,Advanced Dentistry Third Year,,C,Y,TBA,TBA,,9,,9,Ostrow School of Dentistry,UPC,20,1/6/2020,4/10/2020,Dentistry,
22909,DENT,DENT-999,32,15,15,Special Session Dentistry,,C,N,TBA,TBA,,0,OFFICE,0,Ostrow School of Dentistry,UPC,20,1/6/2020,4/10/2020,Dentistry,
23006,DENT,DHYG-311B,7,3,3,Fundamentals of Clinical Dent,al Hygiene Practice,C,Y,,,,20,,20,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23007,DENT,DHYG-320,7,2,2,Preventive Dental Therapy,,C,Y,,,,20,,20,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23000,DENT,DHYG-410C,43,6,6,Clinic: Dental Hygiene,,C,Y,,,,28,,28,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23001,DENT,DHYG-414B,43,2,2,Advanced Dental Hygiene,,C,Y,,,,28,,28,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23003,DENT,DHYG-422,43,1,1,Essentials of Dental Hygiene,Practice,C,Y,,,,28,,28,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23048,DENT,DHYG-516B,43,2,2,Community Oral Health,,C,Y,,,,28,,28,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,Dental Hygiene,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23050,DENT,DIAG-415,7,1,1,Radiographic Techniques,,C,Y,,,,20,,20,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,Oral Diagnosis And Radiology,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23102,DENT,DMAT-701,637,2,2,Advanced Biomaterials,,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Dental Materials,
23108,DENT,DMAT-701,9,2,2,Advanced Biomaterials,,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Dental Materials,
23103,DENT,DMAT-701,11,2,2,Advanced Biomaterials,,C,Y,TBA,TBA,,8,OFFICE,8,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Dental Materials,
23101,DENT,DMAT-701,715,2,2,Advanced Biomaterials,,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Dental Materials,
23212,DENT,DPBL-501B,6,3,3,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23213,DENT,DPBL-502B,6,8,8,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23214,DENT,DPBL-503B,6,2,2,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23215,DENT,DPBL-504B,6,4,4,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23208,DENT,DPBL-511B,39,2,2,Dental Problem Based Learning,#ERROR!,C,Y,,,,139,,139,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23209,DENT,DPBL-512B,39,5,5,Dental Problem Based Learning,#ERROR!,C,Y,,,,139,,139,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23210,DENT,DPBL-513B,39,3,3,Dental Problem Based Learning,#ERROR!,C,Y,,,,139,,139,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23211,DENT,DPBL-514B,39,7,7,Dental Problem Based Learning,#ERROR!,C,Y,,,,140,,140,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23220,DENT,DPBL-521B,8,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,35,,35,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23204,DENT,DPBL-521B,40,1,1,Dental Problem Based Learning,#ERROR!,C,N       Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23205,DENT,DPBL-522B,40,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23221,DENT,DPBL-522B,8,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,35,,35,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23222,DENT,DPBL-523B,8,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,35,,35,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23206,DENT,DPBL-523B,40,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23207,DENT,DPBL-524B,40,14,14,Dental Problem Based Learning,#ERROR!,C,Y,,,,144,,144,Ostrow School of Dentistry,UPC,150,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23223,DENT,DPBL-524B,8,14,14,Dental Problem Based Learning,#ERROR!,C,Y,,,,35,,35,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23216,DENT,DPBL-531B,42,1,1,Dental Problem Based Learning,#ERROR!,C,Y,TBA,TBA,,34,OFFICE,34,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
23200,DENT,DPBL-531B,41,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,142,,142,Ostrow School of Dentistry,UPC,150,1/13/2020,5/8/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23201,DENT,DPBL-532B,41,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,142,,142,Ostrow School of Dentistry,UPC,150,1/13/2020,5/8/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23217,DENT,DPBL-532B,42,1,1,Dental Problem Based Learning,#ERROR!,C,Y,TBA,TBA,,34,OFFICE,34,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23218,DENT,DPBL-533B,42,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,34,,34,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23202,DENT,DPBL-533B,41,1,1,Dental Problem Based Learning,#ERROR!,C,Y,,,,142,,142,Ostrow School of Dentistry,UPC,150,1/13/2020,5/8/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23203,DENT,DPBL-534B,41,13,13,Dental Problem Based Learning,#ERROR!,C,Y,TBA,TBA,,142,OFFICE,142,Ostrow School of Dentistry,UPC,150,1/13/2020,5/8/2020,Dental Problem Based Learning,
23219,DENT,DPBL-534B,42,13,13,Dental Problem Based Learning,#ERROR!,C,Y,,,,34,,34,Ostrow School of Dentistry,UPC,50,1/6/2020,4/10/2020,Dental Problem Based Learning,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23350,DENT,ENDO-701B,637,1,1,Seminar: Biological Basis of,Endodontic Therapy,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23355,DENT,ENDO-701D,990,1,1,Seminar: Biological Basis of,Endodontic Therapy,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23351,DENT,ENDO-703B,637,0,0,Seminar: Review of Endodontic,Literature,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23356,DENT,ENDO-703D,990,0,0,Seminar: Review of Endodontic,Literature,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23352,DENT,ENDO-705B,637,0,0,Seminar: Endodontic Case Pres,entation,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23357,DENT,ENDO-705B,990,0,0,Seminar: Endodontic Case Pres,entation,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23354,DENT,ENDO-761B,637,7,7,Clinic: Advanced Endodontics,,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23358,DENT,ENDO-761E,990,7,7,Clinic: Advanced Endodontics,,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23359,DENT,ENDO-790,990,0,0,Directed Research: Endodontic,s,C,Y,TBA,TBA,,10,OFFICE,10,Ostrow School of Dentistry,UPC,15,1/6/2020,4/10/2020,Endodontics,
23442,DENT,GDEN-712A,315,0.5,0.5,Capstone Research Project for,GDEN Students,C,Y,TBA,TBA,,3,ONLINE,3,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
23444,DENT,GDEN-712B,315,0.5,0.5,Capstone Research Project for,GDEN Students,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,1,1/13/2020,5/1/2020,Geriatric Dentistry,
23445,DENT,GDEN-712C,315,0.5,0.5,Capstone Research Project for,GDEN Students,C,Y,TBA,TBA,,5,ONLINE,5,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
23447,DENT,GDEN-714,100,2,2,Topics in Gerontology,,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,5,1/13/2020,5/1/2020,Geriatric Dentistry,
23440,DENT,GDEN-715,315,2,2,Geriatric Dentistry Issues,,C,Y,TBA,TBA,,4,ONLINE,4,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
23441,DENT,GDEN-715,315,2,2,Geriatric Dentistry Issues,,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,1,1/13/2020,5/1/2020,Geriatric Dentistry,
23433,DENT,GDEN-730,315,0.5,0.5,OFPM Case Portfolio Preparati,on for Dental Residents,C,Y,TBA,TBA,,6,ONLINE,6,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
23436,DENT,GDEN-731,100,0.5,0.5,GDEN Case Portfolio Preparati,on for Dental Residents,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
23439,DENT,GDEN-731,315,0.5,0.5,GDEN Case Portfolio Preparati,on for Dental Residents,C,Y,TBA,TBA,,1,ONLINE,1,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Geriatric Dentistry,
24592,DENT,GPR-603C,739,0.5,0.5,Dental Ethics,,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24593,DENT,GPR-604C,739,0.5,0.5,Practice Management,,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24594,DENT,GPR-605C,739,1,1,Review of General Dentistry L,iterature,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24595,DENT,GPR-611C,739,0.5,0.5,Emergency Medicine,,CL,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24596,DENT,GPR-705C,739,0.5,0.5,Periodontal Treatment Procedu,res,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24597,DENT,GPR-706C,739,1,1,Treatment Planning,,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24598,DENT,GPR-710C,739,1,1,Oral and Maxillofacial Surger,y,C,Y,TBA,TBA,,4,,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
24599,DENT,GPR-733C,739,0.5,0.5,Advanced and Maxillofacial Pr,osthodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,General Practice Residency,
23470,DENT,GSPD-504,43,2,2,Dental Treatment of the Geria,tric and Special Patient,C,Y,,,,28,,28,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,GSPD,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
23900,DENT,MBIO-310,7,2,2,Principles of Microbiology an,d Immunology,C,Y,,,,20,,20,Ostrow School of Dentistry,UPC,60,1/6/2020,4/10/2020,Microbiology And Immunology,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBA,TBA,,,OFFICE,,,,,,,,
24555,DENT,OFP-705,100,2,2,Neurogenic Based Oral and Fac,ial Pains,C,Y,TBA,TBA,,2,ONLINE,2,Ostrow School of Dentistry,OFC,15,1/13/2020,5/1/2020,Orofacial Pain,
24556,DENT,OFP-724,100,2,2,Psychological and Psychometri,c Assessment,C,Y,TBA,TBA,,6,ONLINE,6,Ostrow School of Dentistry,OFC,15,1/13/2020,5/1/2020,Orofacial Pain,
24557,DENT,OFP-730A,100,0.5,0.5,Case Portfolio Preparation,,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,8,1/13/2020,5/1/2020,Orofacial Pain,
24558,DENT,OFP-730B,100,0.5,0.5,Case Portfolio Preparation,,C,Y,TBA,TBA,,2,ONLINE,2,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Orofacial Pain,
24021,DENT,OFPM-705,315,2,2,Neurogenic Based Oral and Fac,ial Pains for Dental Residents,C,Y,TBA,TBA,,6,ONLINE,6,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24007,DENT,OFPM-705,398,2,2,Neurogenic Based Oral and Fac,ial Pains for Dental Residents,C,Y,TBA,TBA,,12,ONLINE,12,Ostrow School of Dentistry,OFC,30,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24000,DENT,OFPM-705,341,2,2,Neurogenic Based Oral and Fac,ial Pains for Dental Residents,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,UPC,5,1/6/2020,4/10/2020,Orofacial Pain and Oral Medicine,
24003,DENT,OFPM-709,367,1,1,Headaches for Dental Resident,s,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,UPC,5,1/6/2020,4/10/2020,Orofacial Pain and Oral Medicine,
24015,DENT,OFPM-721,398,2,2,Neurosciences for Dental Resi,dents,C,Y,TBA,TBA,,18,ONLINE,18,Ostrow School of Dentistry,OFC,20,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24001,DENT,OFPM-721,341,2,2,Neurosciences for Dental Resi,dents,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,UPC,5,1/6/2020,4/10/2020,Orofacial Pain and Oral Medicine,
24002,DENT,OFPM-722,341,2,2,Internal Medicine and Systemi,c Disease for Dental Residents,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,UPC,5,1/6/2020,4/10/2020,Orofacial Pain and Oral Medicine,
24008,DENT,OFPM-722,398,2,2,Internal Medicine and Systemi,c Disease for Dental Residents,C,Y,TBA,TBA,,13,ONLINE,13,Ostrow School of Dentistry,OFC,30,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24019,DENT,OFPM-725,315,2,2,"Epidemiology, Nutrition and A",ging for Dental Residents,C,Y,TBA,TBA,,2,ONLINE,2,Ostrow School of Dentistry,OFC,10,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24023,DENT,OFPM-725,315,2,2,"Epidemiology, Nutrition and A",ging for Dental Residents,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,1,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24020,DENT,OFPM-725,100,2,2,"Epidemiology, Nutrition and A",ging for Dental Residents,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,4,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24006,DENT,OFPM-728,367,0,0,Case Presentations by OFP-OM,Residents,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,UPC,5,1/6/2020,4/10/2020,Orofacial Pain and Oral Medicine,
24017,DENT,OFPM-729A,398,0.5,0.5,Capstone Project for OFPOM Re,sidents,C,Y,TBA,TBA,,14,ONLINE,14,Ostrow School of Dentistry,OFC,20,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24022,DENT,OFPM-729C,398,0.5,0.5,Capstone Project for OFPOM  R,esidents,C,Y,TBA,TBA,,14,ONLINE,14,Ostrow School of Dentistry,OFC,20,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24010,DENT,OFPM-730B,100,0.5,0.5,Case Portfolio Preparation by,Online OFPOM Residents,C,Y,TBA,TBA,,0,ONLINE,0,Ostrow School of Dentistry,OFC,15,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24009,DENT,OFPM-730B,398,0.5,0.5,Case Portfolio Preparation by,Online OFPOM Residents,C,Y,TBA,TBA,,4,ONLINE,4,Ostrow School of Dentistry,OFC,30,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24016,DENT,OFPM-730D,398,0.5,0.5,Case Portfolio Preparation by,Online OFPOM Residents,C,Y,TBA,TBA,,18,ONLINE,18,Ostrow School of Dentistry,OFC,20,1/13/2020,5/1/2020,Orofacial Pain and Oral Medicine,
24100,DENT,OPER-704B,715,1,1,Operative Dentistry and Bioma,terials Literature Review,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24106,DENT,OPER-704E,318,1,1,Operative Dentistry and Bioma,terials Literature Review,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24101,DENT,OPER-706,715,1,1,Operative Implant Dentistry,,CL,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24102,DENT,OPER-715C,715,2,2,Applied Adhesion Sciences,,CL,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24103,DENT,OPER-735B,715,2,2,Research Methodology,,CL,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24104,DENT,OPER-780C,715,2,2,Treatment Planning in Operati,ve Dentistry,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24107,DENT,OPER-780F,318,2,2,Treatment Planning in Operati,ve Dentistry,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24105,DENT,OPER-795B,715,2,2,Clinic: Advanced Operative De,ntistry,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
24108,DENT,OPER-795E,318,3,3,Clinic: Advanced Operative De,ntistry,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,UPC,10,1/6/2020,4/10/2020,Operative Dentistry,
