SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE................................................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME...................................,.................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT.................................................................
24260,DENT,PERI-761C,369,4,4,Clinic: Advanced Periodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,4,5/4/2020,8/7/2020,Periodontics
24256,DENT,PERI-761F,370,10,10,Clinic: Advanced Periodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,4,5/4/2020,8/7/2020,Periodontics
24252,DENT,PERI-761J,394,10,10,Clinic: Advanced Periodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,4,5/4/2020,6/14/2020,Periodontics
12542,DENT,PT-516,957,1,1,Principles of Disease,C,Y       Y,13:30,14:30,TH,12,A           OFFICE,12,Ostrow School of Dentistry,,OFC,14,5/18/2020,6/26/2020,Physical Therapy
12543,DENT,PT-516,957,1,1,Principles of Disease,C,Y       Y,14:00,15:00,TH,14,A           OFFICE,14,Ostrow School of Dentistry,,OFC,14,5/18/2020,6/26/2020,Physical Therapy
12541,DENT,PT-516,957,1,1,Principles of Disease,C,Y       Y,9:00,10:00,TH,14,A           OFFICE,14,Ostrow School of Dentistry,,OFC,14,5/18/2020,6/26/2020,Physical Therapy
12539,DENT,PT-516,985,1,1,Principles of Disease,C,Y,TBA,TBA,,93,OFFICE,93,Ostrow School of Dentistry,,HSC,100,5/18/2020,6/19/2020,Physical Therapy
12593,DENT,PT-530B,957,2,2,Therapeutic Exercise,C,Y,8:00,9:30,TH,9,A           OFFICE,9,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12597,DENT,PT-530B,957,2,2,Therapeutic Exercise,C,Y       Y,11:30,13:00,TH,10,A           OFFICE,10,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12595,DENT,PT-530B,957,2,2,Therapeutic Exercise,C,Y       Y,10:15,11:45,TH,10,A           OFFICE,10,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12598,DENT,PT-530B,985,2,2,Therapeutic Exercise,C,Y,TBA,TBA,,93,OFFICE,93,Ostrow School of Dentistry,,HSC,99,5/18/2020,6/19/2020,Physical Therapy
12596,DENT,PT-530B,957,2,2,Therapeutic Exercise,C,Y       Y,8:00,9:30,TH,11,A           OFFICE,11,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12529,DENT,PT-551,957,3,3,Therapeutic Application of Physical Agents,CL,Y,8:30,10:00,WF,10,A           OFFICE,10,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12527,DENT,PT-551,985,3,3,Therapeutic Application of Physical Agents,CL,Y,TBA,TBA,,93,OFFICE,93,Ostrow School of Dentistry,,HSC,99,5/18/2020,6/19/2020,Physical Therapy
12530,DENT,PT-551,957,3,3,Therapeutic Application of Physical Agents,CL,Y,10:30,12:00,WF,10,A           OFFICE,10,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12531,DENT,PT-551,957,3,3,Therapeutic Application of Physical Agents,CL,Y,10:30,12:00,WF,11,A           OFFICE,11,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12528,DENT,PT-551,957,3,3,Therapeutic Application of Physical Agents,CL,Y,8:30,10:00,WF,9,A           OFFICE,9,Ostrow School of Dentistry,,OFC,12,5/18/2020,6/26/2020,Physical Therapy
12548,DENT,PT-600B,987,3,3,Clinical Experience,C,Y,TBA,TBA,,93,OFFICE,93,Ostrow School of Dentistry,,HSC,99,7/6/2020,8/14/2020,Physical Therapy
12549,DENT,PT-600B,756,3,3,Clinical Experience,C,Y,TBA,TBA,,40,A           OFFICE,40,Ostrow School of Dentistry,,OFC,48,7/6/2020,8/14/2020,Physical Therapy
12512,DENT,PT-600D,986,4,4,Clinical Clerkship,C,Y,TBA,TBA,,44,A           OFFICE,44,Ostrow School of Dentistry,,OFC,48,6/22/2020,8/7/2020,Physical Therapy
12554,DENT,PT-600D,963,4,4,Clinical Clerkship,C,Y,TBA,TBA,,96,OFFICE,96,Ostrow School of Dentistry,,HSC,99,6/22/2020,8/7/2020,Physical Therapy
12510,DENT,PT-625,969,3,3,Emerging Topics in Physical Therapy,C,Y,11:45,12:45,M,11,A           ONLINE,11,Ostrow School of Dentistry,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12511,DENT,PT-625,969,3,3,Emerging Topics in Physical Therapy,C,Y,10:30,11:30,M,11,A           ONLINE,11,Ostrow School of Dentistry,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12544,DENT,PT-625,964,3,3,Emerging Topics in Physical Therapy,C,Y,TBA,TBA,,95,OFFICE,95,Ostrow School of Dentistry,,HSC,100,5/4/2020,6/5/2020,Physical Therapy
12508,DENT,PT-625,969,3,3,Emerging Topics in Physical Therapy,C,Y,9:00,10:00,M,11,A           ONLINE,11,Ostrow School of Dentistry,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12509,DENT,PT-625,969,3,3,Emerging Topics in Physical Therapy,C,Y,9:00,10:00,M,11,A           ONLINE,11,Ostrow School of Dentistry,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
24360,DENT,PTHL-312C,7,2,2,Medicine and Pathology,C,Y,TBA,TBA,,20,OFFICE,20,Ostrow School of Dentistry,,UPC,50,5/18/2020,8/7/2020,PTHL
24350,DENT,PTHL-701,23,4,4,Clinicopathologic Conference,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,,UPC,5,5/4/2020,8/7/2020,PTHL
24351,DENT,PTHL-701,28,0,0,Clinicopathologic Conference,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,,UPC,5,6/15/2020,8/7/2020,PTHL
24423,DENT,REST-701,24,0,0,Orientation to Advanced Prosthodontics,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24424,DENT,REST-702A,24,0,0,Seminar: Treatment Planning,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24417,DENT,REST-702B,9,2,2,Seminar: Treatment Planning,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24412,DENT,REST-702E,10,2,2,Seminar: Treatment Planning,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24406,DENT,REST-702I,30,2,2,Seminar: Treatment Planning,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24425,DENT,REST-703A,24,0,0,Seminar: Review of the Prosthodontic Literature--Fixed,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24428,DENT,REST-703B,9,0,0,Seminar: Review of the Prosthodontic Literature--Fixed,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24413,DENT,REST-703D,10,1,1,Seminar: Review of the Prosthodontic Literature--Fixed,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24407,DENT,REST-703H,30,1,1,Seminar: Review of the Prosthodontic Literature--Fixed,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24426,DENT,REST-704A,24,0,0,Seminar: Review of the Prosthodontic Literature-- Removable,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24429,DENT,REST-704B,9,0,0,Seminar: Review of the Prosthodontic Literature-- Removable,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24414,DENT,REST-704D,10,1,1,Seminar: Review of the Prosthodontic Literature-- Removable,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24408,DENT,REST-704H,30,1,1,Seminar: Review of the Prosthodontic Literature-- Removable,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24427,DENT,REST-705,24,0,0,Advanced Fixed Prosthodontics Techniques,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24420,DENT,REST-709B,9,2,2,Seminar: Removable Partial Dentures,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24403,DENT,REST-710B,369,0,0,Implant Dentisty,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24401,DENT,REST-710C,370,1,1,Implant Dentisty,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,4,5/4/2020,8/7/2020,Restorative Dentistry
24421,DENT,REST-761C,9,6,6,Clinic: Advanced Prosthodontics,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24415,DENT,REST-761F,10,6,6,Clinic: Advanced Prosthodontics,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24409,DENT,REST-761J,30,6,6,Clinic: Advanced Prosthodontics,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24405,DENT,REST-782A,24,0,0,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,6/15/2020,8/7/2020,Restorative Dentistry
24422,DENT,REST-782A,9,3,3,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,5,OFFICE,5,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24404,DENT,REST-782B,369,0,0,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24416,DENT,REST-782B,10,3,3,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24410,DENT,REST-782C,30,3,3,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24430,DENT,REST-782D,370,0,0,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,6,5/4/2020,8/7/2020,Restorative Dentistry
24400,DENT,REST-782E,394,10,10,Clinic: Implant Prosthodontics,C,Y,TBA,TBA,,4,OFFICE,4,Ostrow School of Dentistry,,UPC,4,5/4/2020,6/14/2020,Restorative Dentistry
24411,DENT,REST-790,30,5,5,Research,C,Y,TBA,TBA,,6,OFFICE,6,Ostrow School of Dentistry,,UPC,6,5/4/2020,6/14/2020,Restorative Dentistry
24512,DENT,SURG-701A,28,0,0,Seminar: Advanced Oral Surgery,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,,UPC,5,6/15/2020,8/7/2020,Oral Surgery
24500,DENT,SURG-701B,23,2,2,Seminar: Advanced Oral Surgery,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,,UPC,3,5/4/2020,8/7/2020,Oral Surgery
24513,DENT,SURG-702A,28,0,0,Seminar: Review of the Oral Surgery Literature,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,,UPC,5,6/15/2020,8/7/2020,Oral Surgery
24501,DENT,SURG-702B,23,2,2,Seminar: Review of the Oral Surgery Literature,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,,UPC,3,5/4/2020,8/7/2020,Oral Surgery
24514,DENT,SURG-761A,28,2,2,Clinic: Advanced Oral Surgery,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,,UPC,3,6/15/2020,8/7/2020,Oral Surgery
24502,DENT,SURG-761D,23,3,3,Clinic: Advanced Oral Surgery,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,,UPC,3,5/4/2020,8/7/2020,Oral Surgery
24515,DENT,SURG-763A,28,2,2,Clinic: Advanced Hospital Oral Surgery and Anesthesia,C,Y,TBA,TBA,,2,OFFICE,2,Ostrow School of Dentistry,,UPC,3,6/15/2020,8/7/2020,Oral Surgery
24503,DENT,SURG-763D,23,2,2,Clinic: Advanced Hospital Oral Surgery and anesthesia,C,Y,TBA,TBA,,1,OFFICE,1,Ostrow School of Dentistry,,UPC,3,5/4/2020,8/7/2020,Oral Surgery
12406,DHRP,BKN-559,46,1,4,Readings in Biokinesiology,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,20,5/20/2020,8/11/2020,Biokinesiology
12432,DHRP,BKN-590,46,1,12,Directed Research,C,Y,TBA,TBA,,2,OFFICE,2,Independent Health Professions,,HSC,15,5/20/2020,8/11/2020,Biokinesiology
12461,DHRP,BKN-599,46,4,4,Special Topics,C,Y,14:00,18:00,WF,20,,20,Independent Health Professions,,HSC,20,5/20/2020,8/11/2020,Biokinesiology
12456,DHRP,BKN-790,46,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,15,5/20/2020,8/11/2020,Biokinesiology
12460,DHRP,BKN-794A,59,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,5/20/2020,8/11/2020,Biokinesiology
12462,DHRP,BKN-794B,59,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,5/20/2020,8/11/2020,Biokinesiology
12464,DHRP,BKN-794C,59,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,2,OFFICE,2,Independent Health Professions,,HSC,5,5/20/2020,8/11/2020,Biokinesiology
12466,DHRP,BKN-794D,59,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,2,OFFICE,2,Independent Health Professions,,HSC,5,5/20/2020,8/11/2020,Biokinesiology
12468,DHRP,BKN-794Z,59,0,0,Doctoral Dissertation,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,10,5/20/2020,8/11/2020,Biokinesiology
47941,DHRP,OT-405,215,2,2,Foundations: Occupation,CD,Y,13:30,16:30,M,127,ONLINE,127,Independent Health Professions,,HSC,129,6/17/2020,8/7/2020,Occupational Science and Occupational Therapy
47737,DHRP,OT-440,259,2,2,Foundations: Kinesiology,CL,Y,8:30,12:30,MTWHF,128,ONLINE,128,Independent Health Professions,,HSC,129,6/16/2020,7/10/2020,Occupational Science and Occupational Therapy
47740,DHRP,OT-441,983,2,2,Foundations: Neuroscience,CL,Y,8:30,12:00,MTWHF,128,ONLINE,128,Independent Health Professions,,HSC,129,7/13/2020,8/7/2020,Occupational Science and Occupational Therapy
47786,DHRP,OT-500A,984,2,4,Clinical Problems in Occupational Therapy,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47787,DHRP,OT-500A,984,2,4,Clinical Problems in Occupational Therapy,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47797,DHRP,OT-500B,984,2,4,Clinical Problems in Occupational Therapy,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47796,DHRP,OT-500B,984,2,4,Clinical Problems in Occupational Therapy,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47806,DHRP,OT-500C,984,2,4,Clinical Problems in Occupational Therapy,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47846,DHRP,OT-583,404,4,4,Current Applications of Lifestyle Redesign,C,N,9:00,13:30,H,0,,0,Independent Health Professions,,HSC,139,5/25/2020,8/7/2020,Occupational Science and Occupational Therapy
47847,DHRP,OT-583,404,4,4,Current Applications of Lifestyle Redesign,CD,Y,9:00,13:30,H,44,ONLINE,44,Independent Health Professions,,HSC,139,5/25/2020,8/7/2020,Occupational Science and Occupational Therapy
47874,DHRP,OT-610,999,4,4,Sensory Integrative Dysfunction,C,N,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,10,4/13/2020,7/16/2020,Occupational Science and Occupational Therapy
48043,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47893,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47897,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
48041,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47895,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
48044,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47894,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,4,OFFICE,4,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
48040,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
48042,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47896,DHRP,OT-790,984,1,12,Research,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47898,DHRP,OT-794A,984,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47789,DHRP,OT-794B,984,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,1,OFFICE,1,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47900,DHRP,OT-794C,984,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,0,OFFICE,0,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47901,DHRP,OT-794D,984,2,2,Doctoral Dissertation,C,Y,TBA,TBA,,5,OFFICE,5,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
47902,DHRP,OT-794Z,984,0,0,Doctoral Dissertation,C,Y,TBA,TBA,,2,OFFICE,2,Independent Health Professions,,HSC,5,6/15/2020,8/7/2020,Occupational Science and Occupational Therapy
12566,DHRP,PT-509,795,3,3,Cellular and Systems Physiology,C,Y       Y,8:30,10:00,M,12,A           ONLINE,12,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12568,DHRP,PT-509,795,3,3,Cellular and Systems Physiology,C,Y       Y,10:30,12:00,M,13,A           ONLINE,13,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12567,DHRP,PT-509,795,3,3,Cellular and Systems Physiology,C,Y       Y,10:00,11:30,M,13,A           ONLINE,13,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12569,DHRP,PT-509,795,3,3,Cellular and Systems Physiology,C,Y       Y,12:30,14:00,M,12,A           ONLINE,12,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12550,DHRP,PT-561A,795,2,2,Evidence for Physical Therapist Practice,C,Y       Y,8:00,9:30,T,12,A           ONLINE,12,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12552,DHRP,PT-561A,795,2,2,Evidence for Physical Therapist Practice,C,Y       Y,10:00,11:30,T,12,A           ONLINE,12,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12551,DHRP,PT-561A,795,2,2,Evidence for Physical Therapist Practice,C,Y       Y,8:00,9:30,T,13,A           ONLINE,13,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12553,DHRP,PT-561A,795,2,2,Evidence for Physical Therapist Practice,C,Y       Y,11:00,12:30,T,13,A           ONLINE,13,Independent Health Professions,,OFC,13,6/22/2020,8/14/2020,Physical Therapy
12594,DHRP,PT-561E,964,2,2,Evidence for Physical Therapist Practice,C,Y,TBA,TBA,,95,OFFICE,95,Independent Health Professions,,HSC,99,5/4/2020,6/5/2020,Physical Therapy
12502,DHRP,PT-561E,969,2,2,Evidence for Physical Therapist Practice,C,Y,15:30,16:30,TH,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12500,DHRP,PT-561E,969,2,2,Evidence for Physical Therapist Practice,C,Y,14:00,15:00,TH,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12503,DHRP,PT-561E,969,2,2,Evidence for Physical Therapist Practice,C,Y,10:00,11:00,TH,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12501,DHRP,PT-561E,969,2,2,Evidence for Physical Therapist Practice,C,Y,8:30,9:30,TH,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12570,DHRP,PT-650,964,2,2,Differential Diagnosis in Physical Therapy,C,Y,TBA,TBA,,96,OFFICE,96,Independent Health Professions,,HSC,99,5/4/2020,6/5/2020,Physical Therapy
12506,DHRP,PT-650,969,2,2,Differential Diagnosis in Physical Therapy,C,Y,10:30,12:30,MW,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12504,DHRP,PT-650,969,2,2,Differential Diagnosis in Physical Therapy,C,Y,8:00,10:00,MW,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12507,DHRP,PT-650,969,2,2,Differential Diagnosis in Physical Therapy,C,Y,TBA,TBA,,11,A           OFFICE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
12505,DHRP,PT-650,969,2,2,Differential Diagnosis in Physical Therapy,C,Y,8:00,10:00,MW,11,A           ONLINE,11,Independent Health Professions,,OFC,12,5/4/2020,6/5/2020,Physical Therapy
26757,EDUC,EDCO-503,594,3,3,Ethical and Legal Issues in Counseling,C,Y,16:30,18:30,W,16,ONLINE,16,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,17,5/20/2020,8/11/2020,Education Counseling
26756,EDUC,EDCO-503,594,3,3,Ethical and Legal Issues in Counseling,C,Y,16:30,18:30,W,14,ONLINE,14,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,18,5/20/2020,8/11/2020,Education Counseling
27139,EDUC,EDCO-505,594,3,3,Counseling and Collaborative Consultation in the School Setting,C,Y,16:00,18:00,W,23,ONLINE,23,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,25,5/20/2020,8/11/2020,Education Counseling
27111,EDUC,EDCO-505,594,3,3,Counseling and Collaborative Consultation in the School Setting,C,Y,16:00,18:00,H,23,ONLINE,23,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,23,5/20/2020,8/11/2020,Education Counseling
27112,EDUC,EDCO-505,594,3,3,Counseling and Collaborative Consultation in the School Setting,C,Y,18:30,20:30,H,22,ONLINE,22,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,22,5/20/2020,8/11/2020,Education Counseling
27101,EDUC,EDCO-541,594,3,3,Theories in Counseling,C,Y,18:30,20:30,W,18,ONLINE,18,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,19,5/20/2020,8/11/2020,Education Counseling
27100,EDUC,EDCO-541,594,3,3,Theories in Counseling,C,Y,16:00,18:00,T,18,ONLINE,18,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,18,5/20/2020,8/11/2020,Education Counseling
27115,EDUC,EDHP-552,594,3,3,The Politics of Difference,C,Y,18:30,20:30,H,19,ONLINE,19,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,21,5/20/2020,8/11/2020,Higher and Postsecondary Education
27114,EDUC,EDHP-552,594,3,3,The Politics of Difference,C,Y,16:00,18:00,H,20,ONLINE,20,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,21,5/20/2020,8/11/2020,Higher and Postsecondary Education
26748,EDUC,EDHP-587,806,1,3,"Fieldwork in Higher, Adult and Professional",C,N       Y,18:00,19:40,H,16,ONLINE,16,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,20,5/20/2020,8/11/2020,Higher and Postsecondary Education
,,,,,,Education,,,,,,,,,,,,,,,
26729,EDUC,EDHP-587,806,1,4,"Fieldwork in Higher, Adult and Professional",C,Y,18:00,19:40,H,30,ONLINE,30,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,30,5/20/2020,8/11/2020,Higher and Postsecondary Education
,,,,,,Education,,,,,,,,,,,,,,,
26746,EDUC,EDHP-593A,59,2,2,Master's Seminar,C,Y,TBA,TBA,,1,ONLINE,1,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,1,5/20/2020,8/11/2020,Higher and Postsecondary Education
26747,EDUC,EDHP-593B,59,2,2,Master's Seminar,C,Y,TBA,TBA,,1,ONLINE,1,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,1,5/20/2020,8/11/2020,Higher and Postsecondary Education
27104,EDUC,EDPT-502,594,3,3,Learning and Individual Differences,C,N,16:00,18:00,W,0,ONLINE,0,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,20,5/20/2020,8/11/2020,Educational Psychology and Technology
27105,EDUC,EDPT-502,594,3,3,Learning and Individual Differences,C,Y,18:30,20:30,T,27,ONLINE,27,Barbara J. and Roger W. Rossier School of Educatio,n,OFC,30,5/20/2020,8/11/2020,Educational Psychology and Technology
